gene_id,pearson_r,pearson_p,gene_name,procrustes_contribution,mean_expression,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage,seq_identity,pLI,oe_lof_upper,mis_z,oe_lof,oe_mis
ENSG00000143867,0.8106200924976837,3.5848717879444985e-09,OSR1,6.183556599604859e-05,0.07486244906084286,97.7444,97.7444,100.0,100.0,97.7444,0.86296,0.46,1.738,0.0,0.61757
ENSG00000143869,-0.09029056035859505,0.6059785003302867,GDF7,0.0008159421423605718,0.006668420127514285,82.6667,80.6941,100.0,99.37,81.6804,0.63062,0.638,1.8035,0.13447,0.64829
ENSG00000143870,0.70393680893763,2.3813230922199557e-06,PDIA6,0.0052102028150921775,0.5635522629142857,95.2273,94.1573,100.0,100.0,94.6923,0.24911,0.473,0.70398,0.23946,0.87479
ENSG00000143878,0.6190559945021046,7.354081866127133e-05,RHOB,0.00962703850494104,0.6824840359142857,100.0,100.0,100.0,100.0,100.0,0.12253,1.161,2.5125,0.37091,0.3678
ENSG00000143882,0.6532672731412905,2.096526945828969e-05,ATP6V1C2,0.0003245176416973704,0.010617290073585715,82.6698,92.6509,100.0,100.0,87.66035,2.8499e-08,0.939,0.82731,0.61825,0.85008
ENSG00000143889,-0.010679695307181755,0.951447632268683,HNRNPLL,0.004032052182718672,0.1574989400142857,96.8635,88.8325,100.0,97.75,92.848,0.91907,0.349,2.3619,0.16615,0.60986
ENSG00000143891,0.1751180509892054,0.31432435373753365,GALM,0.006946065242355883,0.16459421715571426,85.0877,85.0877,100.0,100.0,85.0877,4.8791e-11,1.495,-0.14623,0.98627,1.03
ENSG00000143919,0.014267858836439891,0.9351649862521326,CAMKMT,0.009500685470336572,0.2864827254802858,83.5913,83.5913,100.0,100.0,83.5913,1.3806e-15,1.523,-0.13747,1.0679,1.0306
ENSG00000143921,0.9935356732383597,9.10917043800777e-33,ABCG8,0.006710937019199071,0.017971378558414287,81.7236,81.7236,100.0,100.0,81.7236,2.3838e-20,1.365,-2.4872,1.0067,1.3584
ENSG00000143924,0.2648940822993641,0.12408791533373674,EML4,0.01833412996661249,0.5167781388428572,88.685,88.0567,100.0,100.0,88.37085,0.00048242,0.455,-0.36683,0.30307,1.0451
ENSG00000143933,0.5661977843121615,0.00039210275497988153,CALM2,0.01308084928949613,1.5691242031428572,100.0,100.0,100.0,100.0,100.0,0.92086,0.368,2.7928,0.0,0.10399
ENSG00000143942,0.000990228075224614,0.9954955635939959,CHAC2,0.001665949899963077,0.04891173415285714,90.7609,93.8202,50.0,100.0,92.29055,2.2869e-06,1.837,-1.1832,1.1566,1.3363
ENSG00000143947,0.3677098592549818,0.029767210233020612,RPS27A,0.02724541278076252,2.873724625714286,99.359,99.359,100.0,100.0,99.359,0.91944,0.37,0.86253,0.0,0.73561
ENSG00000143951,0.44031313223939283,0.008118831300911759,WDPCP,0.006141548906123294,0.19657297797385712,75.8713,78.3933,100.0,94.61,77.1323,1.0908e-10,0.782,0.89768,0.55232,0.87293
ENSG00000143952,0.009080297857377087,0.9587121244989076,VPS54,0.006104138971349326,0.2613939262857143,92.6305,92.6305,100.0,100.0,92.6305,0.99929,0.254,0.95059,0.1351,0.87839
ENSG00000143970,0.47551559961182954,0.0038898910932423127,ASXL2,0.004086055513292632,0.2712015075714286,77.561,81.2409,100.0,100.0,79.40095,1.0,0.146,1.707,0.056442,0.82337
ENSG00000143971,0.2271330293920678,0.18946501781004774,ETAA1,0.00037292731733355305,0.05987366484285715,51.1879,54.0479,100.0,98.83,52.6179,0.0077974,0.519,0.24365,0.30594,0.96781
ENSG00000143994,0.08595154284855872,0.6234694679037721,ABHD1,0.00012978643049652692,0.01028581427,51.8519,50.8475,100.0,100.0,51.3497,3.3799000000000003e-25,1.913,-0.94849,1.5346,1.1765
ENSG00000143995,0.6276448563652324,5.4422801183301073e-05,MEIS1,0.0016231942775001757,0.1882720260494286,97.1795,81.5054,100.0,100.0,89.34245,0.99951,0.136,3.3037,0.0,0.38111
ENSG00000144021,0.26369449371284975,0.12586415465408005,CIAO1,0.001899233701240637,0.22796061834285714,94.9853,94.9853,100.0,100.0,94.9853,0.0012454,0.761,1.1163,0.4218,0.77625
ENSG00000144028,0.2893925270591818,0.09175954178904099,SNRNP200,0.004154211204825258,0.2487925164,99.6723,99.6723,100.0,100.0,99.6723,1.0,0.082,5.9363,0.035815,0.51474
ENSG00000144029,0.7382959174594337,4.1423423313330544e-07,MRPS5,0.0016835054595676282,0.1520386600857143,80.0,79.6296,75.0,100.0,79.81479999999999,0.00036306,0.693,0.32674,0.40864,0.94143
ENSG00000144031,-0.16889088968865332,0.3321084776679176,ANKRD53,0.00013974528045967261,0.0059332261791428574,48.1132,51.3078,100.0,92.33,49.710499999999996,4.0883e-07,1.365,0.48235,0.82594,0.92315
ENSG00000144034,-0.03711345904408789,0.8323684845972661,TPRKB,0.0035666768009595686,0.1661307434714286,85.1429,85.1429,0.0,100.0,85.1429,0.00821,1.313,0.10089,0.57749,0.96876
ENSG00000144036,0.23832256876396296,0.1679903328413089,EXOC6B,0.010117219741439852,0.32703086764857153,98.8903,99.0123,75.0,100.0,98.9513,0.11692,0.396,2.0851,0.24462,0.71339
ENSG00000144040,0.25263038683455186,0.14314672471556747,SFXN5,0.009901441592885064,0.12563151301999997,97.3529,96.7836,50.0,100.0,97.06825,0.0001472,0.769,0.89205,0.4531,0.82418
ENSG00000144043,0.1267174323553607,0.4682211597990638,TEX261,0.004558899615221078,0.26224777878571426,99.4898,99.4898,100.0,100.0,99.4898,0.0012246,1.13,1.2383,0.57255,0.67052
ENSG00000144045,0.8925298275826884,5.930771638874429e-13,DQX1,0.00017475601086645068,0.010358100277557142,84.3794,84.2618,100.0,100.0,84.3206,5.0034e-20,1.143,0.81224,0.85487,0.88459
ENSG00000144048,0.3628904944125616,0.032148407935934945,DUSP11,0.004238111209203179,0.27972351507142856,68.7879,70.7165,25.0,75.11,69.75219999999999,8.4923e-07,1.091,0.42406,0.6734,0.91603
ENSG00000144057,-0.017172299539002043,0.9220036033606395,ST6GAL2,1.8730983279108318e-05,0.010191234521142857,77.3157,78.0534,50.0,100.0,77.68455,0.005662,0.707,0.21069,0.37616,0.9676
ENSG00000144061,0.8368622193764371,3.766934261336507e-10,NPHP1,0.00038300453366742627,0.038064124514285716,79.9114,78.2923,50.0,100.0,79.10185,1.241e-17,0.975,0.22572,0.72937,0.96748
ENSG00000144063,0.6515086278296653,2.244728791317077e-05,MALL,0.0017923394208879187,0.06679091349971142,84.9673,84.4156,50.0,100.0,84.69145,0.23241,1.406,1.064,0.31367,0.45828
ENSG00000144115,0.7763801960640131,4.22412731089559e-08,THNSL2,0.0022800299626262207,0.053453897903714284,83.0579,83.2298,100.0,100.0,83.14385,1.4828e-06,1.024,0.088127,0.63184,0.9851
ENSG00000144118,0.49537153184727895,0.0024803671525315206,RALB,0.0036394399871156266,0.2730024208142857,95.1456,95.1456,100.0,100.0,95.1456,0.020067,1.018,1.8605,0.44501,0.51496
ENSG00000144119,-0.07776650247266209,0.6570152924795346,C1QL2,5.57720422351164e-06,0.00037355778867142857,94.0767,94.0767,100.0,100.0,94.0767,0.035707,1.218,1.6515,0.47367,0.62501
ENSG00000144120,0.6783030271262445,7.544777366796348e-06,TMEM177,0.00043441742490181153,0.031555963943857145,78.4566,78.4566,100.0,100.0,78.4566,0.0089914,1.279,0.31812,0.5617,0.93512
ENSG00000144136,0.7840251715964075,2.5313727087394255e-08,SLC20A1,0.003592595085198858,0.28738736555285715,91.458,91.1894,100.0,100.0,91.3237,0.067227,0.484,1.8498,0.26852,0.73275
ENSG00000144152,0.16565556589990765,0.3415880225660225,FBLN7,0.0006728272911804253,0.052839723989757136,84.9658,84.7727,100.0,100.0,84.86925,8.4159e-06,0.958,1.1478,0.5787,0.8066
ENSG00000144161,0.5521737834398465,0.0005837982787732555,ZC3H8,0.00353717097793469,0.09768217853285713,80.0687,76.3934,100.0,100.0,78.23105000000001,0.25738,0.56,1.3859,0.24452,0.6618
ENSG00000144182,0.2736112446399279,0.11173617095117819,LIPT1,0.00043006793820847837,0.026241094685714283,80.9651,80.9651,100.0,100.0,80.9651,3.8254e-08,1.708,0.34025,1.0657,0.93076
ENSG00000144191,0.10294991666642088,0.5561915399088035,CNGA3,2.5453574340991475e-06,0.0008177490918142857,79.1066,82.0628,100.0,100.0,80.5847,8.0327e-20,1.486,-0.036795,1.0843,1.0052
ENSG00000144214,0.0997697224789752,0.5685180605744855,LYG1,0.0002027119266743993,0.005508037930428571,70.6186,69.5431,100.0,100.0,70.08085,3.133e-05,1.365,0.57865,0.75848,0.84403
ENSG00000144218,0.49285370840200315,0.002629904042914197,AFF3,0.01575595086977594,0.18944825438142857,88.1729,86.2041,100.0,100.0,87.1885,0.99996,0.221,1.7128,0.1179,0.82257
ENSG00000144224,0.5507678093330172,0.0006069821240017458,UBXN4,0.003801316997659521,0.7443531990000001,89.3701,89.7233,100.0,97.4,89.54669999999999,0.14569,0.475,1.4606,0.25283,0.74469
ENSG00000144227,-0.04279434567264165,0.8071596959707129,NXPH2,1.8429709847592354e-05,0.0010844609852,89.0152,90.0383,50.0,100.0,89.52674999999999,0.92646,0.359,1.4985,0.0,0.65094
ENSG00000144228,-0.45973663410764865,0.00546081480327168,SPOPL,0.003671265156788469,0.19852067691428574,96.4286,96.4286,25.0,100.0,96.4286,0.011897,0.577,0.95984,0.31988,0.81368
ENSG00000144229,0.1399866621695893,0.42252050885498865,THSD7B,0.00025374194158260175,0.00945393641644,85.6787,85.6254,50.0,100.0,85.65205,2.6474000000000004e-19,0.635,0.73735,0.49779,0.92999
ENSG00000144230,0.22379509800001593,0.19622883470389527,GPR17,3.321522004894257e-05,0.0006976664168185714,90.2655,90.2655,100.0,100.0,90.2655,8.4259e-05,1.463,0.081105,0.78565,0.98487
ENSG00000144231,0.49549889618288556,0.002473003967083707,POLR2D,0.0012813922095503128,0.13298797005714286,100.0,100.0,75.0,100.0,100.0,0.21392,0.897,1.5821,0.28517,0.49726
ENSG00000144233,0.5745854133658886,0.0003063877139344678,AMMECR1L,0.001456725523542566,0.11922863341428572,98.3871,98.3871,75.0,100.0,98.3871,0.9913,0.255,2.4653,0.0537,0.49061
ENSG00000144278,-0.07668910430924725,0.6614822822972013,GALNT13,0.00017336055600980616,0.010400529793604285,99.4604,99.4604,100.0,100.0,99.4604,0.99066,0.285,1.2685,0.11009,0.79307
ENSG00000144283,0.7879716264964653,1.9277260298003838e-08,PKP4,0.01172939689059326,0.28984920355428573,96.4765,96.6387,100.0,100.0,96.55760000000001,5.269e-13,0.641,0.97272,0.47721,0.89538
ENSG00000144285,0.1584047192816603,0.36342534012427163,SCN1A,3.536512339391272e-05,0.0017623024213714285,98.1583,98.1583,100.0,100.0,98.1583,1.0,0.071,5.2206,0.022602,0.55103
ENSG00000144290,-0.0832455748000472,0.6344817251234431,SLC4A10,0.0005956027530931762,0.012744441961165712,94.9911,96.0217,100.0,100.0,95.5064,0.13404,0.375,3.8352,0.24017,0.54778
ENSG00000144306,0.3416388367481433,0.04457399824697165,SCRN3,0.0016095020171144432,0.05191081352428571,80.8962,82.0574,100.0,100.0,81.4768,1.4833e-07,1.143,-0.022974,0.71915,1.0044
ENSG00000144320,-0.09571891136402147,0.5843969633886624,LNPK,0.0031433634869482345,0.11785771436262857,84.8131,85.4118,100.0,100.0,85.11245,0.00062151,0.655,0.5494,0.386,0.89369
ENSG00000144331,0.5104273213720486,0.0017314920501675193,ZNF385B,0.008727299758459768,0.05924956586431,90.3292,91.0788,100.0,100.0,90.70400000000001,0.0010962,0.775,0.72135,0.42943,0.87455
ENSG00000144339,0.08092968614775721,0.6439682973421244,TMEFF2,0.00010875409866109676,0.05046852477735715,98.9305,98.9305,100.0,100.0,98.9305,7.3885e-05,0.739,1.5997,0.44665,0.68509
ENSG00000144354,0.9416931746499857,3.5748942925257874e-17,CDCA7,0.0007279774753172518,0.05661575924028571,70.2222,82.7225,100.0,100.0,76.47235,0.010816,0.583,1.5862,0.32321,0.73197
ENSG00000144355,0.023518453706052336,0.8933216509640546,DLX1,1.940969090253823e-06,0.00040347882765714283,98.8235,98.8235,100.0,100.0,98.8235,0.96232,0.293,1.8172,0.0,0.56881
ENSG00000144357,0.32098240407496564,0.06009656947022502,UBR3,0.007076987584422478,0.3330585940428571,95.339,95.2885,100.0,100.0,95.31375,1.0,0.13,4.4286,0.066032,0.56644
ENSG00000144362,0.2834643186991709,0.09891478173081014,PHOSPHO2,0.0012890944925547684,0.07141481874857142,80.4979,80.4979,100.0,100.0,80.4979,0.00020018,1.615,0.71386,0.84726,0.81989
ENSG00000144366,0.5993800738150674,0.00014191611763793852,GULP1,0.003311573844277868,0.13350299087142858,92.4342,92.4342,50.0,100.0,92.4342,0.68714,0.459,0.98336,0.17768,0.77889
ENSG00000144369,0.7246791841428724,8.544190446918228e-07,FAM171B,0.0012884033927530755,0.04336221912655715,88.7409,89.2814,100.0,100.0,89.01115,0.48535,0.408,1.5057,0.21699,0.79616
ENSG00000144381,0.4550493401356344,0.006021728182934964,HSPD1,0.009059510683902004,0.8166305569714285,97.5567,97.5567,100.0,100.0,97.5567,0.99257,0.268,2.2563,0.085265,0.63708
ENSG00000144395,0.7585810138442649,1.2928812688737656e-07,CCDC150,0.0005540409232781568,0.010933459156714287,76.8392,76.2162,100.0,100.0,76.52770000000001,7.9451e-37,1.125,0.14623,0.90545,0.98213
ENSG00000144401,0.014020774738371655,0.936285469385558,METTL21A,0.002305195427753649,0.10601265492857143,89.4495,89.4495,100.0,100.0,89.4495,0.00050104,1.363,-0.042214,0.69402,1.0108
ENSG00000144406,0.04133719052425448,0.8136086582826867,UNC80,8.226680305422104e-05,0.0039044005157964287,96.7208,96.6627,100.0,100.0,96.69175,0.052307,0.307,5.5319,0.23527,0.62659
ENSG00000144407,-0.09518869801988039,0.5864898353568571,PTH2R,0.00105075550140569,0.011314798779615715,82.9091,83.5165,100.0,100.0,83.21279999999999,1.4112e-20,1.392,-0.77445,1.0265,1.1268
ENSG00000144426,0.7345580762353803,5.075037919015827e-07,NBEAL1,0.007591164890819467,0.3385428572857143,89.2398,90.4018,100.0,100.0,89.82079999999999,5.109300000000001e-33,0.654,1.8767,0.54126,0.85093
ENSG00000144445,0.3244567648673643,0.057222727145574484,KANSL1L,0.006748967259780247,0.2185577274902714,77.001,80.2534,100.0,100.0,78.6272,0.65684,0.352,0.24511,0.2124,0.96869
ENSG00000144451,0.3883083170538938,0.021159942587699196,SPAG16,0.0022126786096558237,0.09289907255729142,75.2773,74.3349,100.0,100.0,74.8061,1.4037e-34,1.708,-0.86872,1.3367,1.1347
ENSG00000144452,-0.07282829716645978,0.6775832202319335,ABCA12,0.000157591536156479,0.013827946304667143,89.5568,89.5568,100.0,100.0,89.5568,2.922e-15,0.478,1.6348,0.37726,0.8745
ENSG00000144455,0.2498275819165286,0.147787975187541,SUMF1,0.006441083868548437,0.3355359462285714,85.2941,85.7527,100.0,100.0,85.52340000000001,2.2828e-08,1.07,-0.49905,0.69493,1.0957
ENSG00000144460,,,NYAP2,7.984196407869068e-05,0.003183938737142857,92.2114,92.5978,100.0,100.0,92.4046,0.00030753,0.706,0.78932,0.41617,0.88958
ENSG00000144468,0.30324565492355926,0.07658814009716121,RHBDD1,0.004761740861062601,0.15598170855714283,80.9524,80.9524,100.0,100.0,80.9524,1.0582e-12,1.712,0.022425,1.1628,0.99519
ENSG00000144476,0.6301245884677003,4.980854100926188e-05,ACKR3,0.0023663207587220937,0.14862741626014284,92.8177,92.8177,100.0,100.0,92.8177,0.39134,0.682,0.94571,0.21676,0.82034
ENSG00000144481,-0.08578485052853618,0.6241455585882246,TRPM8,0.001798720459388663,0.006676523424591,93.6594,93.6594,100.0,100.0,93.6594,4.5964000000000003e-29,1.039,0.47577,0.82117,0.94682
ENSG00000144485,0.558682766545182,0.00048638816686953347,HES6,0.005321950950396364,0.1460376045914286,85.7143,85.7143,100.0,100.0,85.7143,0.083905,1.38,0.5175,0.45044,0.86133
ENSG00000144488,-0.1172082432373501,0.5025088473540064,ESPNL,7.655851841000329e-05,0.0009874455676657143,79.403,79.403,100.0,100.0,79.403,2.535e-10,0.938,0.49439,0.64559,0.94541
ENSG00000144504,0.31721263772750175,0.06334258328760439,ANKMY1,0.0031805700407385863,0.06874364695190714,65.0485,66.8663,100.0,96.04,65.9574,2.6293e-24,1.214,-0.25719,0.92588,1.0303
ENSG00000144524,0.6629367956723997,1.4287410104403311e-05,COPS7B,0.0006321518273312738,0.0673434831142857,98.1061,98.1061,100.0,100.0,98.1061,0.60071,0.488,1.0871,0.189,0.74579
ENSG00000144535,0.33072349922592814,0.05231556377070111,DIS3L2,0.00516472034727356,0.18784804430714286,85.9887,86.086,75.0,99.56,86.03735,0.944,0.325,0.94426,0.18027,0.88551
ENSG00000144550,-0.09339045921356737,0.5936124372823841,CPNE9,0.0002306250874374032,0.005462939350928571,98.5533,98.5533,100.0,100.0,98.5533,3.4898e-08,0.707,1.7133,0.48201,0.73347
ENSG00000144554,0.6679910472491917,1.1627952207676813e-05,FANCD2,0.0013734563277164366,0.029687801261142857,75.0517,75.1034,100.0,100.0,75.07755,1.0974000000000001e-30,0.886,0.037339,0.71476,0.99613
ENSG00000144559,,,TAMM41,0.0024711512073479977,0.06506933002857142,81.8991,81.8991,100.0,100.0,81.8991,1.0996e-06,1.06,-0.0064948,0.65404,1.0014
ENSG00000144560,0.33727654549636166,0.047549190346609295,VGLL4,0.006154422186133752,0.33276721612857146,88.8513,91.6376,100.0,100.0,90.24445,0.072826,0.954,0.26567,0.36931,0.94521
ENSG00000144566,0.33449402679129625,0.049528659971209706,RAB5A,0.003541132112051957,0.42730176221428573,98.1395,98.1395,100.0,100.0,98.1395,0.62452,0.536,0.85115,0.17036,0.77952
ENSG00000144567,0.19656390815513333,0.2577442179843035,RETREG2,0.0011055244648893459,0.16338177117999997,86.372,86.6913,100.0,100.0,86.53165,0.24917,0.509,0.29149,0.24214,0.94964
ENSG00000144579,0.3386647338248808,0.04658563075086241,CTDSP1,0.0022834677478217576,0.2985678093285714,98.8506,98.8506,100.0,100.0,98.8506,0.99254,0.204,1.1516,0.0,0.75083
ENSG00000144580,0.35182391765373355,0.03820830247819045,CNOT9,0.0025843004746622495,0.15974723204714286,99.6656,99.6656,100.0,100.0,99.6656,0.98565,0.275,3.2774,0.057904,0.28693
ENSG00000144583,-0.13514635122623775,0.43889478667887377,MARCHF4,4.4840126266782665e-05,0.0013697144453528572,90.0,90.22,100.0,100.0,90.11,0.13283,0.566,1.1467,0.26906,0.79455
ENSG00000144589,0.39514978686523905,0.018806025077904808,STK11IP,0.00035412271349649356,0.04194205809285714,74.6324,75.7463,100.0,100.0,75.18935,8.598e-20,0.857,0.50895,0.65866,0.9434
ENSG00000144591,0.3880308969794516,0.021260331555161504,GMPPA,0.0015281025147141588,0.1597449575142857,97.619,97.619,100.0,100.0,97.619,8.3635e-09,0.943,1.2093,0.62858,0.7889
ENSG00000144596,0.9590567282500522,1.1919581882926645e-19,GRIP2,7.147704070195294e-05,0.00944666859357143,87.7277,87.8119,100.0,100.0,87.7698,,,,,
ENSG00000144597,-0.2944414683452238,0.0859842297668151,EAF1,0.0013544448091877583,0.1112058966142857,98.1343,98.1343,100.0,100.0,98.1343,0.06149,0.766,1.0124,0.33494,0.7664
ENSG00000144619,0.15184202636962135,0.3838906486751811,CNTN4,0.0005496120509035843,0.08959569260747142,95.1267,95.1267,100.0,100.0,95.1267,3.3013e-06,0.519,0.57177,0.3572,0.93214
ENSG00000144635,-0.0676343946754577,0.6994660251036223,DYNC1LI1,0.0034756129440466662,0.24561517367142854,94.6463,94.6463,100.0,100.0,94.6463,0.96348,0.328,1.0395,0.14317,0.82164
ENSG00000144642,0.7681243499763151,7.184225197980617e-08,RBMS3,0.0057002017969982775,0.2704999701124286,90.1602,94.9398,100.0,100.0,92.55000000000001,0.2128,0.455,1.2717,0.24206,0.76924
ENSG00000144644,0.017153148985036764,0.922090320637218,GADL1,9.800935910196003e-05,0.002294224948285714,86.9482,90.239,100.0,100.0,88.59360000000001,1.3724e-21,1.427,-0.7244,1.0572,1.1235
ENSG00000144645,0.1334371892677504,0.4447586377885718,OSBPL10,0.008246746879199938,0.10565165865652144,91.4921,91.2533,100.0,100.0,91.3727,3.3256e-07,0.696,0.87045,0.46413,0.88036
ENSG00000144647,0.16750531823921874,0.3361481898549807,POMGNT2,0.00023462158776989934,0.03363852303704286,93.4483,93.4483,100.0,100.0,93.4483,5.5559e-06,1.01,0.95483,0.61018,0.86125
ENSG00000144648,0.3293938981379281,0.053327606396879085,ACKR2,0.0003547323370443428,0.012865118160528571,71.6146,72.7513,100.0,100.0,72.18295,0.001388,1.47,0.26347,0.71028,0.94954
ENSG00000144649,0.5324533141674138,0.0009927959469356138,GASK1A,0.0007643398708610974,0.025395390281814284,68.6957,70.2847,100.0,100.0,69.4902,5.7508e-16,1.594,2.0017,1.1204,0.69338
ENSG00000144655,0.5730761704181506,0.0003204502430064605,CSRNP1,0.005397667049400902,0.3749301164,74.1936,74.9571,100.0,100.0,74.57535,0.34269,0.525,0.28963,0.22924,0.95701
ENSG00000144659,-0.09154684563524235,0.6009536951461145,SLC25A38,0.0011451593196366084,0.1054824257,86.8421,80.9816,100.0,99.91,83.91185,9.4313e-06,1.107,0.26321,0.65272,0.94347
ENSG00000144668,0.1462587850016709,0.401819518968687,ITGA9,0.005134751781230366,0.10214392002571428,89.5652,89.4788,50.0,100.0,89.522,0.0081584,0.421,0.62709,0.27345,0.92636
ENSG00000144671,-0.04924660606477657,0.7787592241217969,SLC22A14,7.513098236992578e-05,0.0031394182008571427,59.0909,55.8029,50.0,100.0,57.4469,3.1738e-13,1.26,0.13945,0.87511,0.97847
ENSG00000144674,0.4993631592236304,0.002258478995680054,GOLGA4,0.011335490343076897,0.6437726049999999,71.1211,70.8668,50.0,99.84,70.99395,9.481e-16,0.515,-0.10343,0.40414,1.0089
ENSG00000144677,0.6717233112376826,9.96220739137413e-06,CTDSPL,0.003384684417215707,0.18110120311085717,96.3768,96.3768,100.0,100.0,96.3768,0.0026698,0.961,2.0828,0.48684,0.54244
ENSG00000144681,0.38780235267063534,0.02134333084644385,STAC,0.001243712218666262,0.021864542014785715,83.0846,82.8784,100.0,100.0,82.9815,1.435e-07,1.012,0.30412,0.64757,0.94253
ENSG00000144711,0.2257743779990764,0.19219806335981127,IQSEC1,0.005496702166962805,0.2972516904,92.3698,93.6306,50.0,100.0,93.0002,0.99969,0.224,2.28,0.098024,0.75044
ENSG00000144712,0.18419712043269984,0.28948789173002265,CAND2,0.0002140224078994595,0.018433320282285715,90.534,90.6073,75.0,100.0,90.57065,4.326e-16,0.939,1.3387,0.69551,0.86236
