human_ensembl_id,gene_name,mouse_ensembl_id,orthology_type,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage
ENSG00000095564,BTAF1,ENSMUSG00000040565,ortholog_one2one,96.2682,96.3203,100.0,100.0
ENSG00000172493,AFF1,ENSMUSG00000029313,ortholog_one2one,72.6601,72.186,100.0,100.0
ENSG00000112282,MED23,ENSMUSG00000019984,ortholog_one2one,96.2719,96.3424,75.0,100.0
ENSG00000110243,APOA5,ENSMUSG00000032079,ortholog_one2one,72.9508,72.5543,100.0,100.0
ENSG00000147570,DNAJC5B,ENSMUSG00000027606,ortholog_one2one,88.9447,88.9447,100.0,100.0
ENSG00000110934,BIN2,ENSMUSG00000098112,ortholog_one2one,64.4248,70.2703,100.0,96.65
ENSG00000136868,SLC31A1,ENSMUSG00000066150,ortholog_one2one,92.6316,89.7959,100.0,100.0
ENSG00000101216,GMEB2,ENSMUSG00000038705,ortholog_one2one,93.9623,93.9623,100.0,100.0
ENSG00000177042,TMEM80,ENSMUSG00000025505,ortholog_one2one,62.9371,73.1707,100.0,100.0
ENSG00000164924,YWHAZ,ENSMUSG00000022285,ortholog_one2one,99.5918,99.5918,100.0,100.0
ENSG00000119522,DENND1A,ENSMUSG00000035392,ortholog_one2one,83.8318,88.2874,100.0,100.0
ENSG00000132275,RRP8,ENSMUSG00000030888,ortholog_one2one,75.8772,75.7112,100.0,100.0
ENSG00000088827,SIGLEC1,ENSMUSG00000027322,ortholog_one2one,72.5571,72.8983,100.0,100.0
ENSG00000125755,SYMPK,ENSMUSG00000023118,ortholog_one2one,94.427,93.4006,100.0,100.0
ENSG00000166323,C11orf65,ENSMUSG00000005131,ortholog_one2one,69.968,69.5238,100.0,100.0
ENSG00000109381,ELF2,ENSMUSG00000037174,ortholog_one2one,91.9056,91.9056,100.0,100.0
ENSG00000170558,CDH2,ENSMUSG00000024304,ortholog_one2one,96.7991,96.7991,100.0,100.0
ENSG00000176371,ZSCAN2,ENSMUSG00000038797,ortholog_one2one,89.4137,89.4137,50.0,100.0
ENSG00000125826,RBCK1,ENSMUSG00000027466,ortholog_one2one,91.1765,91.5354,100.0,100.0
ENSG00000153006,SREK1IP1,ENSMUSG00000021716,ortholog_one2one,88.3871,89.5425,100.0,100.0
ENSG00000198408,OGA,ENSMUSG00000025220,ortholog_one2one,97.2707,97.2707,100.0,100.0
ENSG00000101843,PSMD10,ENSMUSG00000031429,ortholog_one2one,93.8053,91.7749,100.0,100.0
ENSG00000149021,SCGB1A1,ENSMUSG00000024653,ortholog_one2one,54.9451,52.0833,75.0,100.0
ENSG00000164366,CCDC127,ENSMUSG00000021578,ortholog_one2one,82.6923,82.6923,75.0,100.0
ENSG00000014138,POLA2,ENSMUSG00000024833,ortholog_one2one,83.1104,82.8333,100.0,100.0
ENSG00000145536,ADAMTS16,ENSMUSG00000049538,ortholog_one2one,82.598,82.7332,100.0,100.0
ENSG00000188229,TUBB4B,ENSMUSG00000036752,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000163352,LENEP,ENSMUSG00000078173,ortholog_one2one,80.3279,80.3279,100.0,100.0
ENSG00000010610,CD4,ENSMUSG00000023274,ortholog_one2one,54.8035,54.9234,100.0,100.0
ENSG00000141337,ARSG,ENSMUSG00000020604,ortholog_one2one,82.4762,82.4762,100.0,100.0
ENSG00000162704,ARPC5,ENSMUSG00000008475,ortholog_one2one,99.3377,99.3377,75.0,100.0
ENSG00000114771,AADAC,ENSMUSG00000027761,ortholog_one2one,69.6742,69.8492,100.0,100.0
ENSG00000157483,MYO1E,ENSMUSG00000032220,ortholog_one2one,96.1191,96.206,100.0,99.97
ENSG00000173627,APOBEC4,ENSMUSG00000055547,ortholog_one2one,61.3079,60.1604,100.0,100.0
ENSG00000188566,NDOR1,ENSMUSG00000006471,ortholog_one2one,81.5745,81.4381,100.0,100.0
ENSG00000165359,INTS6L,ENSMUSG00000035967,ortholog_one2one,86.637,90.36,75.0,100.0
ENSG00000204614,TRIM40,ENSMUSG00000073399,ortholog_one2one,61.2403,64.2276,100.0,96.98
ENSG00000162641,AKNAD1,ENSMUSG00000049565,ortholog_one2one,43.1818,53.4815,100.0,96.26
ENSG00000164663,USP49,ENSMUSG00000090115,ortholog_one2one,89.9709,90.365,100.0,100.0
ENSG00000112486,CCR6,ENSMUSG00000040899,ortholog_one2one,73.262,74.6594,50.0,100.0
ENSG00000213859,KCTD11,ENSMUSG00000046731,ortholog_one2one,76.7528,89.6552,100.0,100.0
ENSG00000175182,FAM131A,ENSMUSG00000050821,ortholog_one2one,92.6229,93.9058,100.0,99.12
ENSG00000179859,RNF227,ENSMUSG00000043419,ortholog_one2one,78.4211,78.4211,100.0,100.0
ENSG00000156886,ITGAD,ENSMUSG00000070369,ortholog_one2one,72.0069,69.5508,100.0,98.99
ENSG00000197226,TBC1D9B,ENSMUSG00000036644,ortholog_one2one,92.3763,90.1821,100.0,100.0
ENSG00000176108,CHMP6,ENSMUSG00000025371,ortholog_one2one,92.5373,93.0,100.0,100.0
ENSG00000080546,SESN1,ENSMUSG00000038332,ortholog_one2one,82.2142,92.0732,100.0,100.0
ENSG00000164163,ABCE1,ENSMUSG00000058355,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000175104,TRAF6,ENSMUSG00000027164,ortholog_one2one,89.0805,87.7358,100.0,100.0
ENSG00000205899,BHLHA9,ENSMUSG00000044243,ortholog_one2one,65.9574,67.0996,75.0,100.0
ENSG00000184588,PDE4B,ENSMUSG00000028525,ortholog_one2one,97.1467,97.1467,100.0,100.0
ENSG00000184811,TRARG1,ENSMUSG00000046275,ortholog_one2one,74.0113,75.7225,50.0,100.0
ENSG00000036672,USP2,ENSMUSG00000032010,ortholog_one2one,89.9174,87.8837,100.0,100.0
ENSG00000073464,CLCN4,ENSMUSG00000000605,ortholog_one2one,96.8421,98.5274,0.0,100.0
ENSG00000121060,TRIM25,ENSMUSG00000000275,ortholog_one2one,73.6508,73.1861,100.0,100.0
ENSG00000114200,BCHE,ENSMUSG00000027792,ortholog_one2one,79.5681,79.4361,100.0,100.0
ENSG00000120805,ARL1,ENSMUSG00000060904,ortholog_one2one,98.895,98.895,100.0,100.0
ENSG00000112299,VNN1,ENSMUSG00000037440,ortholog_one2one,74.269,74.4141,100.0,100.0
ENSG00000050393,MCUR1,ENSMUSG00000021371,ortholog_one2one,69.0808,72.9412,100.0,100.0
ENSG00000197958,RPL12,ENSMUSG00000038900,ortholog_one2one,99.3939,99.3939,100.0,100.0
ENSG00000141579,ZNF750,ENSMUSG00000039238,ortholog_one2one,69.8479,71.835,100.0,100.0
ENSG00000172939,OXSR1,ENSMUSG00000036737,ortholog_one2one,95.8254,95.8254,100.0,100.0
ENSG00000184986,TMEM121,ENSMUSG00000049036,ortholog_one2one,97.1787,97.4843,100.0,100.0
ENSG00000134758,RNF138,ENSMUSG00000024317,ortholog_one2one,93.8775,93.8775,75.0,100.0
ENSG00000176845,METRNL,ENSMUSG00000039208,ortholog_one2one,77.1704,77.1704,50.0,100.0
ENSG00000155465,SLC7A7,ENSMUSG00000000958,ortholog_one2one,90.2153,90.3922,100.0,100.0
ENSG00000139178,C1RL,ENSMUSG00000038527,ortholog_one2one,72.8953,73.6515,100.0,100.0
ENSG00000110442,COMMD9,ENSMUSG00000027163,ortholog_one2one,89.899,89.899,100.0,100.0
ENSG00000183826,BTBD9,ENSMUSG00000062202,ortholog_one2one,95.7516,95.7516,100.0,100.0
ENSG00000146555,SDK1,ENSMUSG00000039683,ortholog_one2one,89.7424,90.5609,100.0,100.0
ENSG00000104738,MCM4,ENSMUSG00000022673,ortholog_one2one,94.9015,95.0116,100.0,100.0
ENSG00000175213,ZNF408,ENSMUSG00000075040,ortholog_one2one,66.9444,67.8873,100.0,100.0
ENSG00000132872,SYT4,ENSMUSG00000024261,ortholog_one2one,89.8824,89.8824,50.0,100.0
ENSG00000149218,ENDOD1,ENSMUSG00000037419,ortholog_one2one,76.4,76.2475,100.0,100.0
ENSG00000166311,SMPD1,ENSMUSG00000037049,ortholog_one2one,82.2504,82.7751,100.0,100.0
ENSG00000116455,WDR77,ENSMUSG00000000561,ortholog_one2one,89.7661,89.7661,100.0,100.0
ENSG00000112394,SLC16A10,ENSMUSG00000019838,ortholog_one2one,84.0777,84.5703,100.0,100.0
ENSG00000141447,OSBPL1A,ENSMUSG00000044252,ortholog_one2one,92.0,92.0,100.0,100.0
ENSG00000135423,GLS2,ENSMUSG00000044005,ortholog_one2one,94.3522,94.3522,100.0,100.0
ENSG00000118507,AKAP7,ENSMUSG00000039166,ortholog_one2one,70.977,78.6624,100.0,100.0
ENSG00000011028,MRC2,ENSMUSG00000020695,ortholog_one2one,90.8046,90.8046,100.0,100.0
ENSG00000121933,TMIGD3,ENSMUSG00000074344,ortholog_one2one,39.1931,65.0718,100.0,100.0
ENSG00000100330,MTMR3,ENSMUSG00000034354,ortholog_one2one,87.4791,86.971,100.0,100.0
ENSG00000106003,LFNG,ENSMUSG00000029570,ortholog_one2one,88.9182,89.1534,50.0,100.0
ENSG00000148153,INIP,ENSMUSG00000038544,ortholog_one2one,96.1538,96.1538,100.0,100.0
ENSG00000282608,ADORA3,ENSMUSG00000000562,ortholog_one2one,73.5849,73.3542,100.0,100.0
ENSG00000131378,RFTN1,ENSMUSG00000039316,ortholog_one2one,68.8581,71.8412,50.0,100.0
ENSG00000204060,FOXO6,ENSMUSG00000052135,ortholog_one2one,96.3415,84.7943,100.0,99.13
ENSG00000196284,SUPT3H,ENSMUSG00000038954,ortholog_one2one,91.7981,77.8075,100.0,95.97
ENSG00000151365,THRSP,ENSMUSG00000035686,ortholog_one2one,84.9315,82.6667,100.0,100.0
ENSG00000153936,HS2ST1,ENSMUSG00000040151,ortholog_one2one,97.4719,97.4719,100.0,100.0
ENSG00000117971,CHRNB4,ENSMUSG00000035200,ortholog_one2one,82.7309,83.2323,50.0,100.0
ENSG00000188523,CFAP77,ENSMUSG00000079502,ortholog_one2one,87.6761,87.9859,100.0,100.0
ENSG00000010404,IDS,ENSMUSG00000035847,ortholog_one2one,85.6364,85.3261,100.0,100.0
ENSG00000204472,AIF1,ENSMUSG00000024397,ortholog_one2one,89.1156,89.1156,75.0,100.0
ENSG00000164744,SUN3,ENSMUSG00000040985,ortholog_one2one,72.2689,80.625,100.0,100.0
ENSG00000174903,RAB1B,ENSMUSG00000024870,ortholog_one2one,99.005,99.005,100.0,100.0
ENSG00000165684,SNAPC4,ENSMUSG00000036281,ortholog_one2one,58.2029,64.141,100.0,97.95
ENSG00000199697,RNU6-446P,ENSMUSG00000088791,ortholog_one2one,60.3774,67.3684,,0.0
ENSG00000004939,SLC4A1,ENSMUSG00000006574,ortholog_one2one,82.4369,80.8396,100.0,100.0
ENSG00000167196,FBXO22,ENSMUSG00000032309,ortholog_one2one,92.3077,92.5373,50.0,100.0
ENSG00000162040,HS3ST6,ENSMUSG00000039628,ortholog_one2one,90.0585,90.0585,100.0,100.0
ENSG00000181218,H2AC25,ENSMUSG00000078851,ortholog_one2one,100.0,100.0,75.0,100.0
ENSG00000196890,H2BC26,ENSMUSG00000080712,ortholog_one2one,100.0,100.0,50.0,100.0
ENSG00000164338,UTP15,ENSMUSG00000041747,ortholog_one2one,89.7683,88.0682,100.0,100.0
ENSG00000153060,TEKT5,ENSMUSG00000039179,ortholog_one2one,83.0928,72.3519,100.0,95.15
ENSG00000107554,DNMBP,ENSMUSG00000025195,ortholog_one2one,76.1573,76.0127,100.0,100.0
ENSG00000137968,SLC44A5,ENSMUSG00000028360,ortholog_one2one,68.7587,69.4366,100.0,99.52
ENSG00000086102,NFX1,ENSMUSG00000028423,ortholog_one2one,88.2143,88.6894,100.0,100.0
ENSG00000124813,RUNX2,ENSMUSG00000039153,ortholog_one2one,93.0902,81.3758,100.0,100.0
ENSG00000196914,ARHGEF12,ENSMUSG00000059495,ortholog_one2one,89.3135,89.3135,100.0,100.0
ENSG00000182108,DEXI,ENSMUSG00000038055,ortholog_one2one,94.7368,94.7368,100.0,100.0
ENSG00000083896,YTHDC1,ENSMUSG00000035851,ortholog_one2one,96.9739,95.788,25.0,100.0
ENSG00000253276,CCDC71L,ENSMUSG00000090946,ortholog_one2one,73.617,79.3578,100.0,100.0
ENSG00000196683,TOMM7,ENSMUSG00000028998,ortholog_one2one,94.5455,94.5455,50.0,100.0
ENSG00000103356,EARS2,ENSMUSG00000030871,ortholog_one2one,85.086,85.086,100.0,100.0
ENSG00000042062,RIPOR3,ENSMUSG00000074577,ortholog_one2one,75.6842,76.6525,100.0,99.95
ENSG00000253293,HOXA10,ENSMUSG00000000938,ortholog_one2one,90.9756,89.6635,100.0,100.0
ENSG00000074621,SLC24A1,ENSMUSG00000034452,ortholog_one2one,69.4268,67.5221,100.0,99.03
ENSG00000261115,TMEM178B,ENSMUSG00000057716,ortholog_one2one,99.6599,99.6599,100.0,100.0
ENSG00000105877,DNAH11,ENSMUSG00000018581,ortholog_one2one,84.5217,85.049,100.0,99.84
ENSG00000225828,FAM229A,ENSMUSG00000078554,ortholog_one2one,83.4646,82.8125,100.0,100.0
ENSG00000159450,TCHH,ENSMUSG00000052415,ortholog_one2one,35.9238,43.6523,100.0,97.91
ENSG00000036530,CYP46A1,ENSMUSG00000021259,ortholog_one2one,94.8,94.8,100.0,100.0
ENSG00000101331,CCM2L,ENSMUSG00000027474,ortholog_one2one,89.317,90.4255,100.0,100.0
ENSG00000095587,TLL2,ENSMUSG00000025013,ortholog_one2one,90.0493,90.3162,100.0,100.0
ENSG00000283324,CTXND2,ENSMUSG00000105734,ortholog_one2one,74.5455,69.4915,100.0,100.0
ENSG00000086619,ERO1B,ENSMUSG00000057069,ortholog_one2one,94.0043,94.0043,100.0,100.0
ENSG00000162068,NTN3,ENSMUSG00000117406,ortholog_one2one,87.4138,87.4138,100.0,100.0
ENSG00000114744,COMMD2,ENSMUSG00000036513,ortholog_one2one,93.9698,93.9698,100.0,100.0
ENSG00000252628,RNU6-453P,ENSMUSG00000088793,ortholog_one2one,57.6471,41.8803,,0.0
ENSG00000283819,MIR144,ENSMUSG00000065401,ortholog_one2one,75.5814,98.4848,,100.0
ENSG00000026559,KCNG1,ENSMUSG00000074575,ortholog_one2one,92.9825,92.8016,100.0,100.0
ENSG00000182040,USH1G,ENSMUSG00000045288,ortholog_one2one,96.3124,96.3124,100.0,100.0
ENSG00000283736,MIR484,ENSMUSG00000070074,ortholog_one2one,69.6203,82.0896,,100.0
ENSG00000184166,OR1D2,ENSMUSG00000058275,ortholog_one2one,86.859,86.859,75.0,100.0
ENSG00000200084,SNORD68,ENSMUSG00000064450,ortholog_one2one,85.7143,83.7209,,100.0
ENSG00000146233,CYP39A1,ENSMUSG00000023963,ortholog_one2one,75.0533,74.8936,100.0,100.0
ENSG00000150281,CTF1,ENSMUSG00000042340,ortholog_one2one,79.1045,78.3251,100.0,100.0
ENSG00000155714,PDZD9,ENSMUSG00000030887,ortholog_one2one,68.1818,67.6692,50.0,100.0
ENSG00000141255,SPATA22,ENSMUSG00000112920,ortholog_one2one,71.6253,72.6257,100.0,100.0
ENSG00000140807,NKD1,ENSMUSG00000031661,ortholog_one2one,87.234,87.0488,100.0,100.0
ENSG00000203786,KPRP,ENSMUSG00000059832,ortholog_one2one,62.1762,54.7945,75.0,97.81
ENSG00000135824,RGS8,ENSMUSG00000042671,ortholog_one2one,98.3333,98.3333,100.0,100.0
ENSG00000172175,MALT1,ENSMUSG00000032688,ortholog_one2one,88.1068,87.2596,100.0,100.0
ENSG00000186265,BTLA,ENSMUSG00000052013,ortholog_one2one,54.6713,51.634,100.0,99.35
ENSG00000180815,MAP3K15,ENSMUSG00000031303,ortholog_one2one,86.7479,85.5748,100.0,100.0
ENSG00000174227,PIGG,ENSMUSG00000029263,ortholog_one2one,80.468,80.468,50.0,99.55
ENSG00000140534,TICRR,ENSMUSG00000046591,ortholog_one2one,68.377,69.1371,100.0,99.96
ENSG00000118017,A4GNT,ENSMUSG00000037953,ortholog_one2one,71.1765,70.9677,100.0,100.0
ENSG00000145088,EAF2,ENSMUSG00000022838,ortholog_one2one,80.7692,80.1527,100.0,100.0
ENSG00000153292,ADGRF1,ENSMUSG00000041293,ortholog_one2one,70.1099,70.2643,100.0,100.0
ENSG00000164615,CAMLG,ENSMUSG00000021501,ortholog_one2one,88.8513,89.4558,50.0,100.0
ENSG00000124226,RNF114,ENSMUSG00000006418,ortholog_one2one,89.9123,89.5197,100.0,100.0
ENSG00000179097,HTR1F,ENSMUSG00000050783,ortholog_one2one,94.2623,94.2623,100.0,100.0
ENSG00000143126,CELSR2,ENSMUSG00000068740,ortholog_one2one,95.5867,95.7177,100.0,100.0
ENSG00000174640,SLCO2A1,ENSMUSG00000032548,ortholog_one2one,83.2037,83.2037,100.0,100.0
ENSG00000100813,ACIN1,ENSMUSG00000022185,ortholog_one2one,86.438,82.8849,100.0,100.0
ENSG00000207649,MIR138-2,ENSMUSG00000065512,ortholog_one2one,84.5238,100.0,,100.0
ENSG00000102931,ARL2BP,ENSMUSG00000031776,ortholog_one2one,95.7055,95.7055,100.0,100.0
ENSG00000113522,RAD50,ENSMUSG00000020380,ortholog_one2one,92.3018,92.3018,100.0,99.98
ENSG00000107882,SUFU,ENSMUSG00000025231,ortholog_one2one,97.7273,97.5258,100.0,100.0
ENSG00000289360,,ENSMUSG00000144248,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000125149,PHAF1,ENSMUSG00000031889,ortholog_one2one,96.9194,96.9194,100.0,100.0
ENSG00000131725,WDR44,ENSMUSG00000036769,ortholog_one2one,92.2234,92.0219,50.0,100.0
ENSG00000186193,SAPCD2,ENSMUSG00000026955,ortholog_one2one,75.1269,66.3677,75.0,100.0
ENSG00000219200,RNASEK,ENSMUSG00000093989,ortholog_one2one,100.0,100.0,75.0,100.0
ENSG00000198901,PRC1,ENSMUSG00000038943,ortholog_one2one,83.871,83.871,100.0,100.0
ENSG00000215906,LACTBL1,ENSMUSG00000070683,ortholog_one2one,81.1744,80.895,100.0,100.0
ENSG00000101400,SNTA1,ENSMUSG00000027488,ortholog_one2one,92.2772,93.3868,100.0,100.0
ENSG00000284112,MIR195,ENSMUSG00000065411,ortholog_one2one,88.5057,81.9149,,100.0
ENSG00000165283,STOML2,ENSMUSG00000028455,ortholog_one2one,93.8202,94.6176,100.0,100.0
ENSG00000284027,MIR497,ENSMUSG00000105220,ortholog_one2one,73.2143,97.619,,100.0
ENSG00000174327,SLC16A13,ENSMUSG00000044367,ortholog_one2one,87.3239,86.9159,100.0,100.0
ENSG00000040633,PHF23,ENSMUSG00000018572,ortholog_one2one,94.0447,94.5137,100.0,100.0
ENSG00000161911,TREML1,ENSMUSG00000023993,ortholog_one2one,67.8457,65.528,100.0,100.0
ENSG00000164532,TBX20,ENSMUSG00000031965,ortholog_one2one,97.3154,97.7528,100.0,100.0
ENSG00000181652,ATG9B,ENSMUSG00000038295,ortholog_one2one,86.5801,86.7679,100.0,100.0
ENSG00000146232,NFKBIE,ENSMUSG00000023947,ortholog_one2one,82.2715,81.5934,100.0,100.0
ENSG00000080845,DLGAP4,ENSMUSG00000061689,ortholog_one2one,96.9758,96.9758,100.0,100.0
ENSG00000111816,FRK,ENSMUSG00000019779,ortholog_one2one,89.505,88.2812,75.0,100.0
ENSG00000164900,GBX1,ENSMUSG00000067724,ortholog_one2one,90.9091,78.9474,100.0,100.0
ENSG00000248767,FOXL3,ENSMUSG00000094504,ortholog_one2one,71.2446,76.8519,75.0,100.0
ENSG00000168701,TMEM208,ENSMUSG00000014856,ortholog_one2one,95.9538,95.9538,100.0,100.0
ENSG00000154438,ASZ1,ENSMUSG00000010796,ortholog_one2one,85.2632,85.2632,100.0,100.0
ENSG00000129646,QRICH2,ENSMUSG00000070331,ortholog_one2one,50.4505,40.736,100.0,92.02
ENSG00000112293,GPLD1,ENSMUSG00000021340,ortholog_one2one,79.5238,79.3349,100.0,100.0
ENSG00000171786,NHLH1,ENSMUSG00000051251,ortholog_one2one,92.4812,92.4812,100.0,100.0
ENSG00000188368,PRR19,ENSMUSG00000058741,ortholog_one2one,70.2247,68.306,100.0,100.0
ENSG00000137975,CLCA2,ENSMUSG00000036960,ortholog_one2one,72.2163,72.293,100.0,100.0
ENSG00000132164,SLC6A11,ENSMUSG00000030307,ortholog_one2one,93.5127,94.2584,100.0,100.0
ENSG00000138336,TET1,ENSMUSG00000047146,ortholog_one2one,54.0262,57.4988,100.0,98.37
ENSG00000187840,EIF4EBP1,ENSMUSG00000031490,ortholog_one2one,90.678,91.453,50.0,49.13
ENSG00000161652,IZUMO2,ENSMUSG00000066500,ortholog_one2one,51.5837,59.0674,100.0,81.53
ENSG00000168676,KCTD19,ENSMUSG00000051648,ortholog_one2one,88.7689,88.6731,100.0,100.0
ENSG00000136982,DSCC1,ENSMUSG00000022422,ortholog_one2one,85.4962,84.2105,100.0,100.0
ENSG00000270806,C17orf50,ENSMUSG00000035085,ortholog_one2one,66.6667,61.3757,100.0,100.0
ENSG00000168792,ABHD15,ENSMUSG00000000686,ortholog_one2one,86.1111,87.7996,100.0,100.0
ENSG00000079462,PAFAH1B3,ENSMUSG00000005447,ortholog_one2one,96.1039,95.6897,100.0,100.0
ENSG00000122859,NEUROG3,ENSMUSG00000044312,ortholog_one2one,76.1682,76.1682,100.0,100.0
ENSG00000151657,KIN,ENSMUSG00000037262,ortholog_one2one,91.3486,91.8159,100.0,99.68
ENSG00000198081,ZBTB14,ENSMUSG00000049672,ortholog_one2one,99.3318,99.3318,100.0,100.0
ENSG00000031081,ARHGAP31,ENSMUSG00000022799,ortholog_one2one,77.8393,78.8772,100.0,100.0
ENSG00000186409,CCDC30,ENSMUSG00000028637,ortholog_one2one,46.2687,61.0408,100.0,95.4
ENSG00000077063,CTTNBP2,ENSMUSG00000000416,ortholog_one2one,85.0872,85.8616,75.0,100.0
ENSG00000183475,ASB7,ENSMUSG00000030509,ortholog_one2one,99.3711,99.3711,100.0,100.0
ENSG00000133872,SARAF,ENSMUSG00000031532,ortholog_one2one,79.056,73.8292,75.0,100.0
ENSG00000109670,FBXW7,ENSMUSG00000028086,ortholog_one2one,77.5106,93.039,100.0,100.0
ENSG00000159708,LRRC36,ENSMUSG00000054320,ortholog_one2one,81.2997,80.9775,100.0,100.0
ENSG00000099624,ATP5F1D,ENSMUSG00000003072,ortholog_one2one,86.3095,86.3095,100.0,100.0
ENSG00000153283,CD96,ENSMUSG00000022657,ortholog_one2one,61.1599,57.8073,100.0,98.39
ENSG00000197457,STMN3,ENSMUSG00000027581,ortholog_one2one,96.1111,96.1111,100.0,100.0
ENSG00000176641,RNF152,ENSMUSG00000047496,ortholog_one2one,97.5369,97.5369,50.0,100.0
ENSG00000166831,RBPMS2,ENSMUSG00000032387,ortholog_one2one,88.5167,89.8058,100.0,100.0
ENSG00000125845,BMP2,ENSMUSG00000027358,ortholog_one2one,91.1616,91.6244,100.0,100.0
ENSG00000148843,PDCD11,ENSMUSG00000025047,ortholog_one2one,81.0262,81.4178,100.0,100.0
ENSG00000088854,DNAAF9,ENSMUSG00000027309,ortholog_one2one,85.0467,84.9025,100.0,100.0
ENSG00000166682,TMPRSS5,ENSMUSG00000032268,ortholog_one2one,78.337,78.6813,100.0,100.0
ENSG00000145832,SLC25A48,ENSMUSG00000021509,ortholog_one2one,84.5659,85.9477,75.0,100.0
ENSG00000104381,GDAP1,ENSMUSG00000025777,ortholog_one2one,93.8548,93.8548,100.0,100.0
ENSG00000142273,CBLC,ENSMUSG00000040525,ortholog_one2one,71.097,67.9436,100.0,100.0
ENSG00000140284,SLC27A2,ENSMUSG00000027359,ortholog_one2one,82.4194,82.4194,100.0,100.0
ENSG00000033100,CHPF2,ENSMUSG00000038181,ortholog_one2one,95.2073,95.7031,100.0,100.0
ENSG00000131828,PDHA1,ENSMUSG00000031299,ortholog_one2one,98.2051,98.2051,100.0,100.0
ENSG00000139131,YARS2,ENSMUSG00000022792,ortholog_one2one,84.4864,85.3814,75.0,100.0
ENSG00000157653,C9orf43,ENSMUSG00000058046,ortholog_one2one,44.2516,43.038,100.0,97.51
ENSG00000213380,COG8,ENSMUSG00000031916,ortholog_one2one,88.7255,84.8438,100.0,100.0
ENSG00000087448,KLHL42,ENSMUSG00000040102,ortholog_one2one,90.8911,93.1034,100.0,100.0
ENSG00000135248,GARIN1B,ENSMUSG00000039742,ortholog_one2one,76.0234,75.5814,100.0,100.0
ENSG00000022567,SLC45A4,ENSMUSG00000079020,ortholog_one2one,81.6832,84.0764,100.0,100.0
ENSG00000013288,MAN2B2,ENSMUSG00000029119,ortholog_one2one,75.6194,74.9509,100.0,100.0
ENSG00000258429,PDF,ENSMUSG00000078931,ortholog_one2one,72.8395,76.6234,100.0,100.0
ENSG00000112877,CEP72,ENSMUSG00000021572,ortholog_one2one,67.2334,67.3375,100.0,100.0
ENSG00000009765,IYD,ENSMUSG00000019762,ortholog_one2one,84.4291,85.614,75.0,100.0
ENSG00000179520,SLC17A8,ENSMUSG00000019935,ortholog_one2one,92.5297,90.6822,100.0,100.0
ENSG00000179918,SEPHS2,ENSMUSG00000049091,ortholog_one2one,90.1786,89.3805,100.0,100.0
ENSG00000169957,ZNF768,ENSMUSG00000047371,ortholog_one2one,90.1852,85.7394,100.0,100.0
ENSG00000163818,LZTFL1,ENSMUSG00000025245,ortholog_one2one,90.9699,90.9699,100.0,100.0
ENSG00000148229,POLE3,ENSMUSG00000028394,ortholog_one2one,93.1973,94.4828,100.0,100.0
ENSG00000162510,MATN1,ENSMUSG00000040533,ortholog_one2one,89.9194,89.2,100.0,100.0
ENSG00000196935,SRGAP1,ENSMUSG00000020121,ortholog_one2one,95.2074,97.2693,100.0,100.0
ENSG00000113368,LMNB1,ENSMUSG00000024590,ortholog_one2one,96.2457,95.9184,100.0,100.0
ENSG00000157456,CCNB2,ENSMUSG00000032218,ortholog_one2one,89.4472,89.4472,75.0,100.0
ENSG00000156860,FBRS,ENSMUSG00000042423,ortholog_one2one,95.4082,95.4082,100.0,100.0
ENSG00000116560,SFPQ,ENSMUSG00000028820,ortholog_one2one,94.0594,95.1359,100.0,100.0
ENSG00000188186,LAMTOR4,ENSMUSG00000050552,ortholog_one2one,95.9596,95.9596,100.0,100.0
ENSG00000123975,CKS2,ENSMUSG00000062248,ortholog_one2one,98.7342,98.7342,100.0,100.0
ENSG00000077348,EXOSC5,ENSMUSG00000061286,ortholog_one2one,89.3617,89.3617,75.0,100.0
ENSG00000137574,TGS1,ENSMUSG00000028233,ortholog_one2one,73.5053,73.5053,75.0,100.0
ENSG00000204252,HLA-DOA,ENSMUSG00000024334,ortholog_one2one,73.2,73.2,100.0,100.0
ENSG00000148154,UGCG,ENSMUSG00000028381,ortholog_one2one,98.2234,98.2234,100.0,100.0
ENSG00000103023,PRSS54,ENSMUSG00000048400,ortholog_one2one,57.7215,59.53,100.0,100.0
ENSG00000105640,RPL18A,ENSMUSG00000045128,ortholog_one2one,99.4318,99.4318,50.0,100.0
ENSG00000135253,KCP,ENSMUSG00000059022,ortholog_one2one,76.7199,80.5806,75.0,99.53
ENSG00000204713,TRIM27,ENSMUSG00000021326,ortholog_one2one,98.8304,98.8304,50.0,100.0
ENSG00000179958,DCTPP1,ENSMUSG00000042462,ortholog_one2one,75.8824,75.8824,100.0,100.0
ENSG00000125818,PSMF1,ENSMUSG00000032869,ortholog_one2one,83.7638,83.7638,100.0,100.0
ENSG00000128266,GNAZ,ENSMUSG00000040009,ortholog_one2one,98.3099,98.3099,50.0,100.0
ENSG00000072501,SMC1A,ENSMUSG00000041133,ortholog_one2one,99.8378,99.8378,100.0,100.0
ENSG00000166152,C16orf78,ENSMUSG00000069971,ortholog_one2one,52.8302,51.8519,100.0,100.0
