gene_symbol_human,ensembl_id,chrom,tss,phastcons_100way_2kb
PUM3,ENSG00000080608,chr9,2844130,0.03102575004150276
SEMA4C,ENSG00000168758,chr2,96873840,0.16247025007053162
MNT,ENSG00000070444,chr17,2401142,0.387249000159587
UBALD2,ENSG00000185262,chr17,76265348,0.20471375018334947
SFXN1,ENSG00000164466,chr5,175477062,0.04316900010919198
ATP6V0C,ENSG00000185883,chr16,2513713,0.10678300000083982
TLE7,ENSG00000260734,chr16,71442054,0.018448000015690923
AK1,ENSG00000106992,chr9,127878558,0.08792400015861494
SLC1A1,ENSG00000106688,chr9,4490225,0.07708625006032525
ARL9,ENSG00000196503,chr4,56505209,0.07588499998275074
WASL,ENSG00000106299,chr7,123749003,0.16229599992302246
ASB8,ENSG00000177981,chr12,48181213,0.11477725008805283
SNCG,ENSG00000173267,chr10,86955771,0.05266125003233901
SNX8,ENSG00000106266,chr7,2354318,0.08288350015803007
RBM41,ENSG00000089682,chrX,107118823,0.09450475011346862
PTRHD1,ENSG00000184924,chr2,24793391,0.09199425008762045
CPZ,ENSG00000109625,chr4,8592660,0.017462250111449976
RHEB,ENSG00000106615,chr7,151520120,0.13986899998251465
SCLT1,ENSG00000151466,chr4,129093600,0.09275799998888397
TRPC4AP,ENSG00000100991,chr20,35092868,0.2055585001061263
TTC32,ENSG00000183891,chr2,19902001,0.07275075007526903
CNTN2,ENSG00000184144,chr1,205042937,0.1490585000543506
DGUOK,ENSG00000114956,chr2,73926794,0.0796095000639034
MCM3,ENSG00000112118,chr6,52284881,0.09815225004433888
WDR24,ENSG00000127580,chr16,690444,0.12378625006615766
RPIA,ENSG00000153574,chr2,88691642,0.1032640000351821
FCN1,ENSG00000085265,chr9,134917954,0.026295250018360094
PQBP1,ENSG00000102103,chrX,48890197,0.02888175007523387
UBN1,ENSG00000118900,chr16,4846665,0.20982050015917048
RNF43,ENSG00000108375,chr17,58417735,0.3883635002481751
ALDH1A3,ENSG00000184254,chr15,100861924,0.18572550004519872
DBF4,ENSG00000006634,chr7,87876216,0.10532125005574199
CYP19A1,ENSG00000137869,chr15,51338601,0.09085050006199162
C1orf122,ENSG00000197982,chr1,37806979,0.23640375014062737
C16orf95,ENSG00000260456,chr16,87317420,0.012456000000791391
RALGPS2,ENSG00000116191,chr1,178725165,0.25327275040670066
HMGN5,ENSG00000198157,chrX,81202016,0.19142775008466562
DPH7,ENSG00000148399,chr9,137578925,0.060401000037731134
SGSH,ENSG00000181523,chr17,80220923,0.09654500003810972
COIL,ENSG00000121058,chr17,56961050,0.13210725011976318
TCERG1,ENSG00000113649,chr5,146447311,0.11489849994922406
NME3,ENSG00000103024,chr16,1771732,0.2837820002264052
KCNA2,ENSG00000177301,chr1,110631474,0.028943999977636848
MRPL28,ENSG00000086504,chr16,371289,0.14711425025030622
NUDT1,ENSG00000106268,chr7,2242203,0.036666749973635886
RSKR,ENSG00000167524,chr17,28614197,0.4205702501707128
DDX25,ENSG00000109832,chr11,125903348,0.09184174994839123
ZDHHC16,ENSG00000171307,chr10,97446142,0.10613225000939565
TMEM82,ENSG00000162460,chr1,15742499,0.13226000015420142
PRRT1B,ENSG00000283526,chr9,131545520,0.05728924992860993
INO80E,ENSG00000169592,chr16,29995715,0.1947577500839834
EPS15L1,ENSG00000127527,chr19,16472085,0.09879000002061367
MTERF3,ENSG00000156469,chr8,96261618,0.08794050009112106
MAVS,ENSG00000088888,chr20,3842694,0.05629575008596294
NECTIN2,ENSG00000130202,chr19,44846175,0.09640550009952858
ZMAT1,ENSG00000166432,chrX,101932090,0.1913122501174803
TSPAN6,ENSG00000000003,chrX,100639991,0.16685025016879082
SASH1,ENSG00000111961,chr6,148272304,0.12540200012453714
EXOSC2,ENSG00000130713,chr9,130693721,0.09236500001209788
CWH43,ENSG00000109182,chr4,48986162,0.033134000045771245
TMC7,ENSG00000170537,chr16,18983934,0.034672500020911684
JADE1,ENSG00000077684,chr4,128809576,0.4490597505385231
ID1,ENSG00000125968,chr20,31573014,0.11038275019184221
SKI,ENSG00000157933,chr1,2227388,0.22314925009559375
AP1S1,ENSG00000106367,chr7,101154352,0.12966650020709494
NPY,ENSG00000122585,chr7,24284188,0.08659650007853634
AREL1,ENSG00000119682,chr14,74713117,0.10742775011379854
SCRIB,ENSG00000180900,chr8,143815773,0.31971100021351595
EFCAB6,ENSG00000186976,chr22,43812337,0.03998350002008374
TSPAN10,ENSG00000182612,chr17,81637171,0.12172400002190262
TBX6,ENSG00000149922,chr16,30091933,0.19627375000438768
PPM1D,ENSG00000170836,chr17,60599735,0.22383224993909243
HERPUD2,ENSG00000122557,chr7,35697459,0.06651575013413094
CABLES2,ENSG00000149679,chr20,62407303,0.021017000078136335
MAP2K2,ENSG00000126934,chr19,4124216,0.03297475005689193
HEYL,ENSG00000163909,chr1,39639643,0.10313199991590227
ALAD,ENSG00000148218,chr9,113401356,0.1023365000206395
DEAF1,ENSG00000177030,chr11,707118,0.019539749977760947
MIS18BP1,ENSG00000129534,chr14,45253542,0.039635750001238194
CD276,ENSG00000103855,chr15,73683966,0.09562000004106085
TLCD3B,ENSG00000149926,chr16,30052978,0.07512850018878817
RUFY3,ENSG00000018189,chr4,70704204,0.09669550004802295
LPO,ENSG00000167419,chr17,58218548,0.12104775005564443
DUSP2,ENSG00000158050,chr2,96145440,0.21686624996268075
SERGEF,ENSG00000129158,chr11,18013047,0.057996000122802795
NCOA5,ENSG00000124160,chr20,46089962,0.17965425007618616
TMX4,ENSG00000125827,chr20,8019813,0.06439401692024052
SEL1L,ENSG00000071537,chr14,81533863,0.145609749985917
CD2,ENSG00000116824,chr1,116754370,0.042912999961758035
CFAP20,ENSG00000070761,chr16,58129429,0.1025342499424878
NTRK3,ENSG00000140538,chr15,88256993,0.5642072502239607
PPIL1,ENSG00000137168,chr6,36875003,0.06104399996370193
UFL1,ENSG00000014123,chr6,96521595,0.10958600013647811
ZFYVE27,ENSG00000155256,chr10,97737117,0.11263925004738849
IFT52,ENSG00000101052,chr20,43590925,0.046416000026394615
AKAP9,ENSG00000127914,chr7,91940840,0.14988449991706876
HSD17B6,ENSG00000025423,chr12,56751817,0.14981400018124258
TEFM,ENSG00000172171,chr17,30906249,0.07087749997575883
FANCL,ENSG00000115392,chr2,58241410,0.04963175008579856
GFAP,ENSG00000131095,chr17,44916937,0.12498175010530395
SH3GL1,ENSG00000141985,chr19,4400547,0.07115375007106922
KRTCAP3,ENSG00000157992,chr2,27442337,0.3862387501737976
NRSN2,ENSG00000125841,chr20,346705,0.03454050008102786
RBIS,ENSG00000176731,chr8,85220793,0.04880725014224299
RFC2,ENSG00000049541,chr7,74254458,0.07742149995820365
LRRC7,ENSG00000033122,chr1,69567922,0.2681255000458041
MED16,ENSG00000175221,chr19,893218,0.0474492500066408
CENPA,ENSG00000115163,chr2,26764289,0.07459575002684142
FAM161A,ENSG00000170264,chr2,61854143,0.09343000002246117
INTS4,ENSG00000149262,chr11,77994850,0.05450500003027264
MYH7B,ENSG00000078814,chr20,34955810,0.05921000001233188
DNAAF10,ENSG00000243667,chr2,68157549,0.15219650012385683
WNK4,ENSG00000126562,chr17,42780610,0.23518200021679514
AATK,ENSG00000181409,chr17,81166223,0.028264000008261063
ENPP3,ENSG00000154269,chr6,131628292,0.0694295000335842
CDKAL1,ENSG00000145996,chr6,20534447,0.051074000103602885
TNS4,ENSG00000131746,chr17,40501627,0.04006150009881822
PDAP1,ENSG00000106244,chr7,99408665,0.0995592500542116
QKI,ENSG00000112531,chr6,163414000,0.08895975014896249
SNX3,ENSG00000112335,chr6,108261255,0.1618244999576418
RGS22,ENSG00000132554,chr8,100131268,0.09629775006018462
NR2C1,ENSG00000120798,chr12,95073628,0.07137300014265929
ADD1,ENSG00000087274,chr4,2843576,0.08473925011008396
SEPTIN9,ENSG00000184640,chr17,77280569,0.042999249978136506
MED1,ENSG00000125686,chr17,39451272,0.10424825000148849
CASP2,ENSG00000106144,chr7,143288215,0.0852585000580002
MME,ENSG00000196549,chr3,155024124,0.035750750095146944
E2F5,ENSG00000133740,chr8,85177154,0.09125900003814603
VAMP2,ENSG00000220205,chr17,8163546,0.17374950005993015
RPL3,ENSG00000100316,chr22,39320389,0.11096759380721735
DYNLT2B,ENSG00000213123,chr3,196318310,0.05486050010507461
TMEM87A,ENSG00000103978,chr15,42274128,0.10048850016406505
NECAB2,ENSG00000103154,chr16,83968244,0.05964900005995878
BEST2,ENSG00000039987,chr19,12751702,0.10577875009414857
SLC2A8,ENSG00000136856,chr9,127397138,0.0914675000947027
PTP4A3,ENSG00000184489,chr8,141391497,0.010261000018042978
SAMHD1,ENSG00000101347,chr20,36951893,0.0624252501266019
SRCAP,ENSG00000080603,chr16,30698166,0.2392402499077143
CHTOP,ENSG00000160679,chr1,153633982,0.09559774999594083
WFIKKN2,ENSG00000173714,chr17,50834650,0.28111325024723194
WDR72,ENSG00000166415,chr15,53762878,0.027722500075935387
TSPO,ENSG00000100300,chr22,43151077,0.03163375003871624
FRRS1,ENSG00000156869,chr1,99766635,0.07004774999248911
PDGFB,ENSG00000100311,chr22,39244982,0.28104475015815117
LGMN,ENSG00000100600,chr14,92751131,0.026742250061943196
AHSP,ENSG00000169877,chr16,31527876,0.10413325013715076
MCEE,ENSG00000124370,chr2,71130279,0.04478225008692243
ITIH1,ENSG00000055957,chr3,52777567,0.1396454999857233
RPS6KB2,ENSG00000175634,chr11,67428460,0.11026275006646756
ZDHHC9,ENSG00000188706,chrX,129844215,0.3499110001528461
ITGA9,ENSG00000144668,chr3,37452090,0.07070000000554137
CRAMP1,ENSG00000007545,chr16,1612337,0.0742865001129394
SNRPD3,ENSG00000100028,chr22,24555957,0.0915290001303365
NOX4,ENSG00000086991,chr11,89498187,0.23806625010640708
TXNDC5,ENSG00000239264,chr6,7911011,0.04950349997667945
GPRIN3,ENSG00000185477,chr4,89307937,0.1567425001626543
RRBP1,ENSG00000125844,chr20,17682295,0.13533125019000727
FAM13C,ENSG00000148541,chr10,59363181,0.20275125001100242
P3H2,ENSG00000090530,chr3,190122437,0.08544575007486856
DOCK11,ENSG00000147251,chrX,118495814,0.3098555002390349
VAMP8,ENSG00000118640,chr2,85561562,0.06870725007087458
RIOX2,ENSG00000170854,chr3,97972457,0.04343715582454379
NMNAT3,ENSG00000163864,chr3,139678017,0.0510720000420697
FGF11,ENSG00000161958,chr17,7438265,0.37601975013987976
BARD1,ENSG00000138376,chr2,214809707,0.045251500098296676
EVPL,ENSG00000167880,chr17,76027438,0.07615625019019354
C10orf71,ENSG00000177354,chr10,49299165,0.11603550016519149
AGGF1,ENSG00000164252,chr5,77029251,0.13584675012360095
PKMYT1,ENSG00000127564,chr16,2980813,0.03561175002338132
KLHL24,ENSG00000114796,chr3,183635602,0.12310824999233591
PPP1R37,ENSG00000104866,chr19,45091396,0.17155525005003439
ITGA3,ENSG00000005884,chr17,50055968,0.19599450006429106
REN,ENSG00000143839,chr1,204190324,0.0717085000993975
LEF1,ENSG00000138795,chr4,108168956,0.32349875011923723
ZNF510,ENSG00000081386,chr9,96778129,0.03272224999309401
XYLT1,ENSG00000103489,chr16,17470960,0.0887467500071216
MRTFB,ENSG00000186260,chr16,14071058,0.06374350006860914
BMP4,ENSG00000125378,chr14,53958761,0.2355282500423491
TMEM59L,ENSG00000105696,chr19,18607430,0.13254724992919364
IREB2,ENSG00000136381,chr15,78437431,0.09122700023054495
GEMIN8,ENSG00000046647,chrX,14029928,0.04494400000071619
CDIPT,ENSG00000103502,chr16,29863414,0.15252400002948707
ADCK1,ENSG00000063761,chr14,77800064,0.03787925006562728
GCNT3,ENSG00000140297,chr15,59594875,0.02138950001235935
ANXA1,ENSG00000135046,chr9,73148874,0.03593225002012332
TMUB1,ENSG00000164897,chr7,151083514,0.16865400007745485
GPD1,ENSG00000167588,chr12,50103982,0.20555450007153558
PACSIN2,ENSG00000100266,chr22,43015185,0.047190750048321205
ARMH3,ENSG00000120029,chr10,102056258,0.0772955001029186
NAA60,ENSG00000122390,chr16,3443649,0.045225250016577775
PORCN,ENSG00000102312,chrX,48508574,0.2109454999784939
SMO,ENSG00000128602,chr7,129188511,0.1870739999904181
RAB37,ENSG00000172794,chr17,74670578,0.10223825019309879
DNASE1L1,ENSG00000013563,chrX,154412114,0.12692800003135926
EHD4,ENSG00000103966,chr15,41972593,0.2027289999173372
FRMD6,ENSG00000139926,chr14,51489100,0.12423950011705165
SYT6,ENSG00000134207,chr1,114153880,0.2824027501899109
MORC4,ENSG00000133131,chrX,107000254,0.24099875028277165
PODXL,ENSG00000128567,chr7,131558217,0.1015825002109923
UBR5,ENSG00000104517,chr8,102412880,0.24392125015179045
STK17B,ENSG00000081320,chr2,196176503,0.06705649996970897
ADNP,ENSG00000101126,chr20,50931437,0.3747615000343358
GNGT1,ENSG00000127928,chr7,93591329,0.1515750002056884
FLOT1,ENSG00000137312,chr6,30743075,0.23602575015366892
RAB19,ENSG00000146955,chr7,140404047,0.08871199990378227
ETNK2,ENSG00000143845,chr1,204152044,0.09829700007574865
TRAF3,ENSG00000131323,chr14,102777326,0.09421400011269725
TRA2A,ENSG00000164548,chr7,23532041,0.19363350009024724
BTBD8,ENSG00000189195,chr1,92080305,0.0785022500702471
CSN1S1,ENSG00000126545,chr4,69931068,0.06748300007916987
SLC39A7,ENSG00000112473,chr6,33200305,0.4564095004190167
FBXO8,ENSG00000164117,chr4,174283676,0.12147324997477699
HS3ST5,ENSG00000249853,chr6,114343209,0.2552810000203608
SLC25A4,ENSG00000151729,chr4,185143233,0.24599649996578227
ANKIB1,ENSG00000001629,chr7,92245973,0.17167225016863086
NIP7,ENSG00000132603,chr16,69337996,0.20454275014207815
ABRAXAS1,ENSG00000163322,chr4,83523348,0.1379797499658016
CTSF,ENSG00000174080,chr11,66568879,0.16399200010095955
REPIN1,ENSG00000214022,chr7,150368071,0.14479124998426415
NUDT21,ENSG00000167005,chr16,56452199,0.15347650012242958
METTL14,ENSG00000145388,chr4,118685387,0.06412975007441128
DET1,ENSG00000140543,chr15,88547321,0.23103300000642776
TSFM,ENSG00000123297,chr12,57782731,0.08079475000381353
CDCA4,ENSG00000170779,chr14,105025018,0.09816599998844322
TRPC3,ENSG00000138741,chr4,121952060,0.08836100009639632
NT5M,ENSG00000205309,chr17,17303331,0.10819399998892913
LAMC3,ENSG00000050555,chr9,131009149,0.10336050013452769
MRPS35,ENSG00000061794,chr12,27710801,0.04721425004710909
MCAT,ENSG00000100294,chr22,43143398,0.08845575002205441
KIF22,ENSG00000079616,chr16,29790718,0.0712500001268054
COQ7,ENSG00000167186,chr16,19067614,0.050823250102315795
OSBP,ENSG00000110048,chr11,59615781,0.18784075022602337
TARS1,ENSG00000113407,chr5,33440696,0.09644399995266577
ESR1,ENSG00000091831,chr6,151651284,0.03800625000539003
C2orf68,ENSG00000168887,chr2,85612066,0.11854375004587928
PTPN20,ENSG00000204179,chr10,46911396,0.047170000085403445
RPS7,ENSG00000171863,chr2,3575198,0.11582600011507747
SFI1,ENSG00000198089,chr22,31488688,0.13753800022549695
PLAC8,ENSG00000145287,chr4,83137075,0.07424925019522198
YTHDF2,ENSG00000198492,chr1,28736621,0.2645050003173528
DNAAF19,ENSG00000167131,chr17,44899142,0.12098150027022347
PPM1A,ENSG00000100614,chr14,60245752,0.08976675009186147
SOX9,ENSG00000125398,chr17,72121020,0.2927699999725737
BHLHA15,ENSG00000180535,chr7,98211439,0.16382275007196587
C19orf12,ENSG00000131943,chr19,29716060,0.01842250006677932
VEZT,ENSG00000028203,chr12,95217746,0.18794074998691213
RIMOC1,ENSG00000205765,chr5,41904188,0.10952925019251415
NEDD4,ENSG00000069869,chr15,55993660,0.06900800017922301
IRS1,ENSG00000169047,chr2,226799820,0.4898955004787422
SHROOM1,ENSG00000164403,chr5,132830920,0.04023225006487337
ESAM,ENSG00000149564,chr11,124762315,0.10948125008886564
METRN,ENSG00000103260,chr16,715118,0.10500300015040556
PPP1R17,ENSG00000106341,chr7,31687215,0.05221174999137292
NOS2,ENSG00000007171,chr17,27800758,0.06168975000723731
ARIH1,ENSG00000166233,chr15,72474308,0.2545932501370844
NT5C3A,ENSG00000122643,chr7,33062824,0.10207899997898494
ST6GALNAC5,ENSG00000117069,chr1,76867447,0.3893950002893689
FAM167B,ENSG00000183615,chr1,32247222,0.1765487500432064
CCNI,ENSG00000118816,chr4,77076319,0.1628957500824763
TAGLN,ENSG00000149591,chr11,117197509,0.1865524998965848
CCT6B,ENSG00000132141,chr17,34981078,0.06531425002517062
RBBP6,ENSG00000122257,chr16,24537693,0.08287875004624948
SP2,ENSG00000167182,chr17,47896150,0.23396225015519304
CREG1,ENSG00000143162,chr1,167553822,0.10051750004058704
FBXW2,ENSG00000119402,chr9,120793438,0.10589725016456214
POMT1,ENSG00000130714,chr9,131502789,0.05029175006519654
GPATCH2L,ENSG00000089916,chr14,76151916,0.09447550000046613
ZHX1,ENSG00000165156,chr8,123275541,0.13599100001281478
PMS2,ENSG00000122512,chr7,6009130,0.06285100001993124
GNG2,ENSG00000186469,chr14,51826195,0.05693350006412948
PHF14,ENSG00000106443,chr7,10973336,0.17231175010823063
RILPL1,ENSG00000188026,chr12,123534103,0.1570937499095453
CRYM,ENSG00000103316,chr16,21303083,0.041330500053823924
MED11,ENSG00000161920,chr17,4731428,0.1209307500901341
MASP2,ENSG00000009724,chr1,11047241,0.1418250000817352
SH3GL2,ENSG00000107295,chr9,17579066,0.09950575001974357
SLITRK2,ENSG00000185985,chrX,145817819,0.11451199998368974
LMTK2,ENSG00000164715,chr7,98106860,0.20197374998303713
LIX1L,ENSG00000271601,chr1,145958017,0.3442742500322929
RBM10,ENSG00000182872,chrX,47144284,0.24920950016990537
FCRL1,ENSG00000163534,chr1,157820183,0.05145025017857552
RORC,ENSG00000143365,chr1,151831845,0.13415300007266343
GTPBP6,ENSG00000178605,chrX,318846,0.05169200008994085
MLLT6,ENSG00000275023,chr17,38705273,0.39437200036717696
ACVRL1,ENSG00000139567,chr12,51906908,0.13044075004421757
ZFAND2A,ENSG00000178381,chr7,1160771,0.03396175006477278
LPCAT4,ENSG00000176454,chr15,34367539,0.1747610001763678
TP53BP2,ENSG00000143514,chr1,223845954,0.031565249980019874
CEMIP,ENSG00000103888,chr15,80779343,0.08970625004789326
RNF13,ENSG00000082996,chr3,149809445,0.11149400004281779
SLC44A2,ENSG00000129353,chr19,10602457,0.09607950016995892
DKK2,ENSG00000155011,chr4,107283806,0.12653225012874464
ABI3,ENSG00000108798,chr17,49210411,0.119099250082887
ZNF638,ENSG00000075292,chr2,71276537,0.11230625009236973
PRG4,ENSG00000116690,chr1,186296270,0.10749900006700773
TMEM175,ENSG00000127419,chr4,932168,0.05506675000829273
WDR90,ENSG00000161996,chr16,649287,0.20328350014888566
SMC5,ENSG00000198887,chr9,70258270,0.07958624999693711
ARHGDIA,ENSG00000141522,chr17,81871378,0.08996625009633136
TSN,ENSG00000211460,chr2,121737103,0.08312850006262307
CNOT1,ENSG00000125107,chr16,58629885,0.1662947501085
MROH7,ENSG00000184313,chr1,54641754,0.0960209999945946
SMG6,ENSG00000070366,chr17,2303785,0.11801650014304323
OR1F1,ENSG00000168124,chr16,3188204,0.05284625003108522
DZIP3,ENSG00000198919,chr3,108589480,0.06364575010794214
PPFIBP1,ENSG00000110841,chr12,27523431,0.14200074998167111
ACTC1,ENSG00000159251,chr15,34795912,0.2074060001434409
PEBP1,ENSG00000089220,chr12,118136071,0.07434424995977315
PALS2,ENSG00000105926,chr7,24572936,0.21765825023705837
DCTD,ENSG00000129187,chr4,182917936,0.16521975014085183
ABCA6,ENSG00000154262,chr17,69142031,0.09252625007522874
AHRR,ENSG00000063438,chr5,320682,0.00744850004609907
LTK,ENSG00000062524,chr15,41513887,0.0881850000328268
ZMYND12,ENSG00000066185,chr1,42456253,0.2425215000626922
KIAA0408,ENSG00000189367,chr6,127459393,0.11475075004031532
CDKN2C,ENSG00000123080,chr1,50960745,0.20165125030709896
PODNL1,ENSG00000132000,chr19,13953392,0.17754175008207676
COQ8B,ENSG00000123815,chr19,40725784,0.06625225003014203
MST1R,ENSG00000164078,chr3,49906130,0.03164674999206909
ZSCAN12,ENSG00000158691,chr6,28399747,0.08239824999042321
P3H3,ENSG00000110811,chr12,6828381,0.2538092501999927
KLHL2,ENSG00000109466,chr4,165207561,0.14791900009696837
SOS2,ENSG00000100485,chr14,50231906,0.18886525008882746
NFE2L3,ENSG00000050344,chr7,26152190,0.1122707500468823
ARL4A,ENSG00000122644,chr7,12686602,0.21520225034432952
FBXO25,ENSG00000147364,chr8,406428,0.018051750067126705
HAP1,ENSG00000173805,chr17,41734644,0.05873700002426631
CHPF,ENSG00000123989,chr2,219543818,0.3042477501783869
SRPRA,ENSG00000182934,chr11,126269144,0.21432975005925983
SETD3,ENSG00000183576,chr14,99480927,0.09773000006150687
MYO6,ENSG00000196586,chr6,75749175,0.11874350017745747
ZNF513,ENSG00000163795,chr2,27380790,0.3836037503158732
C8A,ENSG00000157131,chr1,56854768,0.1367977501100977
ZZEF1,ENSG00000074755,chr17,4143628,0.17489150006623821
P4HA1,ENSG00000122884,chr10,73096983,0.1648347499957308
TLR3,ENSG00000164342,chr4,186068911,0.03814525008236524
IQCA1,ENSG00000132321,chr2,236507716,0.02056700005719904
SLFN5,ENSG00000166750,chr17,35243043,0.033600000038160945
IGSF1,ENSG00000147255,chrX,131578899,0.1570977078329342
RTN4IP1,ENSG00000130347,chr6,106629498,0.10973300008111983
TMEM198,ENSG00000188760,chr2,219543130,0.33177350022536123
IQGAP3,ENSG00000183856,chr1,156572604,0.08010725006938446
LRRC8C,ENSG00000171488,chr1,89632707,0.13949625002400717
TSPYL2,ENSG00000184205,chrX,53082326,0.25011150009947597
FAM221A,ENSG00000188732,chr7,23680114,0.06429600006819237
BAG3,ENSG00000151929,chr10,119650879,0.17919249999467865
SMIM22,ENSG00000267795,chr16,4788397,0.0527612500389514
SMURF1,ENSG00000198742,chr7,99144164,0.1315547501524561
DCAF5,ENSG00000139990,chr14,69153179,0.2686757498838124
EFCAB10,ENSG00000185055,chr7,105600875,0.03545399998885114
UPRT,ENSG00000094841,chrX,75156388,0.12991750009011593
PRKAA2,ENSG00000162409,chr1,56645314,0.10761125008974341
NEMP2,ENSG00000189362,chr2,190534722,0.047284499974863135
PTK2B,ENSG00000120899,chr8,27311456,0.09609575007527019
EXOC3L4,ENSG00000205436,chr14,103094538,0.03840225006866967
SUPT5H,ENSG00000196235,chr19,39436156,0.0698290000364941
