human_ensembl_id,human_gene_name,lemur_ensembl_id
ENSG00000168004,PLAAT5,ENSMICG00000004239
ENSG00000007952,NOX1,ENSMICG00000014139
ENSG00000185614,INKA1,ENSMICG00000010761
ENSG00000197584,KCNMB2,ENSMICG00000049491
ENSG00000100206,DMC1,ENSMICG00000009723
ENSG00000162139,NEU3,ENSMICG00000046723
ENSG00000091592,NLRP1,ENSMICG00000005070
ENSG00000125868,DSTN,ENSMICG00000035158
ENSG00000180914,OXTR,ENSMICG00000038137
ENSG00000172818,OVOL1,ENSMICG00000032602
ENSG00000149295,DRD2,ENSMICG00000004037
ENSG00000179021,C3orf38,ENSMICG00000017722
ENSG00000203896,LIME1,ENSMICG00000008850
ENSG00000144741,SLC25A26,ENSMICG00000012813
ENSG00000167461,RAB8A,ENSMICG00000035390
ENSG00000170965,PLAC1,ENSMICG00000037036
ENSG00000109756,RAPGEF2,ENSMICG00000006389
ENSG00000101290,CDS2,ENSMICG00000009641
ENSG00000008056,SYN1,ENSMICG00000016204
ENSG00000101558,VAPA,ENSMICG00000002889
ENSG00000213265,TSGA13,ENSMICG00000006604
ENSG00000039600,SOX30,ENSMICG00000001020
ENSG00000183166,CALN1,ENSMICG00000001453
ENSG00000157514,TSC22D3,ENSMICG00000001932
ENSG00000178460,MCMDC2,ENSMICG00000007062
ENSG00000242372,EIF6,ENSMICG00000006009
ENSG00000131437,KIF3A,ENSMICG00000012476
ENSG00000207705,MIR129-1,ENSMICG00000018111
ENSG00000008226,DLEC1,ENSMICG00000048479
ENSG00000142538,PTH2,ENSMICG00000029136
ENSG00000206630,SNORD60,ENSMICG00000021388
ENSG00000281010,,ENSMICG00000036447
ENSG00000167971,CASKIN1,ENSMICG00000005870
ENSG00000117152,RGS4,ENSMICG00000036693
ENSG00000007264,MATK,ENSMICG00000014774
ENSG00000100095,SEZ6L,ENSMICG00000013652
ENSG00000197658,SLC22A24,ENSMICG00000034911
ENSG00000205678,TECRL,ENSMICG00000002253
ENSG00000182685,BRICD5,ENSMICG00000005883
ENSG00000172425,TTC36,ENSMICG00000046561
ENSG00000172575,RASGRP1,ENSMICG00000017344
ENSG00000184207,PGP,ENSMICG00000046766
ENSG00000157211,CDCP2,ENSMICG00000043435
ENSG00000165259,HDX,ENSMICG00000027640
ENSG00000167968,DNASE1L2,ENSMICG00000005898
ENSG00000126500,FLRT1,ENSMICG00000047913
ENSG00000143552,NUP210L,ENSMICG00000010354
ENSG00000187049,TMEM216,ENSMICG00000013785
ENSG00000110047,EHD1,ENSMICG00000001239
ENSG00000106479,ZNF862,ENSMICG00000035733
ENSG00000141429,GALNT1,ENSMICG00000003245
ENSG00000156162,DPY19L4,ENSMICG00000034944
ENSG00000127377,CRYGN,ENSMICG00000008093
ENSG00000205937,RNPS1,ENSMICG00000031543
ENSG00000148429,USP6NL,ENSMICG00000014584
ENSG00000198183,BPIFA1,ENSMICG00000004348
ENSG00000212303,RNU6-1154P,ENSMICG00000045115
ENSG00000164707,SLC13A4,ENSMICG00000042199
ENSG00000121236,TRIM6,ENSMICG00000005107
ENSG00000225526,MKRN2OS,ENSMICG00000038087
ENSG00000187017,ESPN,ENSMICG00000006645
ENSG00000170464,DNAJC18,ENSMICG00000012529
ENSG00000198954,KIFBP,ENSMICG00000035217
ENSG00000186393,KRT26,ENSMICG00000009852
ENSG00000110887,DAO,ENSMICG00000035232
ENSG00000008324,SS18L2,ENSMICG00000049577
ENSG00000138668,HNRNPD,ENSMICG00000010984
ENSG00000090512,FETUB,ENSMICG00000049077
ENSG00000198216,CACNA1E,ENSMICG00000008818
ENSG00000165695,AK8,ENSMICG00000010627
ENSG00000236383,CCDC200,ENSMICG00000045384
ENSG00000171858,RPS21,ENSMICG00000046562
ENSG00000109943,CRTAM,ENSMICG00000004685
ENSG00000078061,ARAF,ENSMICG00000016177
ENSG00000189320,FAM180A,ENSMICG00000032646
ENSG00000165672,PRDX3,ENSMICG00000007627
ENSG00000171617,ENC1,ENSMICG00000000742
ENSG00000274452,U2,ENSMICG00000029130
ENSG00000165120,SSMEM1,ENSMICG00000035748
ENSG00000153930,ANKFN1,ENSMICG00000003923
ENSG00000170946,DNAJC24,ENSMICG00000035987
ENSG00000148358,GPR107,ENSMICG00000009620
ENSG00000048392,RRM2B,ENSMICG00000033193
ENSG00000196335,STK31,ENSMICG00000012021
ENSG00000125991,ERGIC3,ENSMICG00000007435
ENSG00000053918,KCNQ1,ENSMICG00000032341
ENSG00000183691,NOG,ENSMICG00000003932
ENSG00000082701,GSK3B,ENSMICG00000049060
ENSG00000068438,FTSJ1,ENSMICG00000036228
ENSG00000166439,RNF169,ENSMICG00000046917
ENSG00000110344,UBE4A,ENSMICG00000027992
ENSG00000158201,ABHD3,ENSMICG00000002109
ENSG00000122432,SPATA1,ENSMICG00000034514
ENSG00000182645,CCDC172,ENSMICG00000041470
ENSG00000156150,ALX3,ENSMICG00000043406
ENSG00000186150,UBL4B,ENSMICG00000005235
ENSG00000198513,ATL1,ENSMICG00000005443
ENSG00000154007,ASB17,ENSMICG00000042539
ENSG00000100296,THOC5,ENSMICG00000017393
ENSG00000184005,ST6GALNAC3,ENSMICG00000027487
ENSG00000141668,CBLN2,ENSMICG00000030925
ENSG00000136940,PDCL,ENSMICG00000003224
ENSG00000166510,CCDC68,ENSMICG00000015449
ENSG00000151233,GXYLT1,ENSMICG00000008275
ENSG00000119707,RBM25,ENSMICG00000034082
ENSG00000155868,MED7,ENSMICG00000002539
ENSG00000127191,TRAF2,ENSMICG00000045680
ENSG00000123219,CENPK,ENSMICG00000015204
ENSG00000111341,MGP,ENSMICG00000033769
ENSG00000171045,TSNARE1,ENSMICG00000000568
ENSG00000069424,KCNAB2,ENSMICG00000017861
ENSG00000102265,TIMP1,ENSMICG00000029917
ENSG00000163751,CPA3,ENSMICG00000049222
ENSG00000013583,HEBP1,ENSMICG00000010117
ENSG00000183283,DAZAP2,ENSMICG00000003505
ENSG00000146834,MEPCE,ENSMICG00000030166
ENSG00000176485,PLAAT3,ENSMICG00000042074
ENSG00000168032,ENTPD3,ENSMICG00000049281
ENSG00000284346,MIR940,ENSMICG00000019462
ENSG00000102144,PGK1,ENSMICG00000006916
ENSG00000105270,CLIP3,ENSMICG00000042734
ENSG00000078328,RBFOX1,ENSMICG00000034286
ENSG00000138615,CILP,ENSMICG00000015198
ENSG00000162236,STX5,ENSMICG00000017386
ENSG00000184828,ZBTB7C,ENSMICG00000038331
ENSG00000197992,CLEC9A,ENSMICG00000046273
ENSG00000006283,CACNA1G,ENSMICG00000009782
ENSG00000125351,UPF3B,ENSMICG00000001743
ENSG00000017427,IGF1,ENSMICG00000001960
ENSG00000188582,PAQR9,ENSMICG00000049417
ENSG00000263155,MYZAP,ENSMICG00000012910
ENSG00000164951,PDP1,ENSMICG00000015194
ENSG00000173200,PARP15,ENSMICG00000049107
ENSG00000183760,ACP7,ENSMICG00000013945
ENSG00000104691,UBXN8,ENSMICG00000027523
ENSG00000171759,PAH,ENSMICG00000001962
ENSG00000200189,RNU6-832P,ENSMICG00000020668
ENSG00000130402,ACTN4,ENSMICG00000016495
ENSG00000214415,GNAT3,ENSMICG00000043377
ENSG00000101346,POFUT1,ENSMICG00000015955
ENSG00000068308,OTUD5,ENSMICG00000005989
ENSG00000127920,GNG11,ENSMICG00000044959
ENSG00000163959,SLC51A,ENSMICG00000049569
ENSG00000105829,BET1,ENSMICG00000043268
ENSG00000164172,MOCS2,ENSMICG00000004714
ENSG00000087589,CASS4,ENSMICG00000004650
ENSG00000162344,FGF19,ENSMICG00000047906
ENSG00000082397,EPB41L3,ENSMICG00000015594
ENSG00000181804,SLC9A9,ENSMICG00000049232
ENSG00000153790,SPMIP4,ENSMICG00000000758
ENSG00000072518,MARK2,ENSMICG00000016891
ENSG00000100934,SEC23A,ENSMICG00000014339
ENSG00000124191,TOX2,ENSMICG00000008209
ENSG00000105954,NPVF,ENSMICG00000000759
ENSG00000104643,MTMR9,ENSMICG00000037359
ENSG00000202233,U3,ENSMICG00000019035
ENSG00000127249,ATP13A4,ENSMICG00000049368
ENSG00000101966,XIAP,ENSMICG00000004339
ENSG00000106211,HSPB1,ENSMICG00000010684
ENSG00000180481,GLIPR1L2,ENSMICG00000037234
ENSG00000123560,PLP1,ENSMICG00000003053
ENSG00000154319,FAM167A,ENSMICG00000028229
ENSG00000124155,PIGT,ENSMICG00000013782
ENSG00000111653,ING4,ENSMICG00000006626
ENSG00000106404,CLDN15,ENSMICG00000047492
ENSG00000186918,ZNF395,ENSMICG00000011993
ENSG00000241224,C3orf85,ENSMICG00000048813
ENSG00000186329,TMEM212,ENSMICG00000048602
ENSG00000183597,TANGO2,ENSMICG00000005166
ENSG00000128581,IFT22,ENSMICG00000005451
ENSG00000114383,TUSC2,ENSMICG00000046717
ENSG00000156463,SH3RF2,ENSMICG00000027571
ENSG00000170860,LSM3,ENSMICG00000027821
ENSG00000163633,C4orf36,ENSMICG00000046876
ENSG00000163687,DNASE1L3,ENSMICG00000026978
ENSG00000072201,LNX1,ENSMICG00000008163
ENSG00000235631,RNF148,ENSMICG00000034262
ENSG00000099219,ERMP1,ENSMICG00000016329
ENSG00000101844,ATG4A,ENSMICG00000002066
ENSG00000114378,HYAL1,ENSMICG00000048147
ENSG00000070814,TCOF1,ENSMICG00000002858
ENSG00000151617,EDNRA,ENSMICG00000000581
ENSG00000164938,TP53INP1,ENSMICG00000047023
ENSG00000119703,ZC2HC1C,ENSMICG00000015986
ENSG00000148835,TAF5,ENSMICG00000012393
ENSG00000123124,WWP1,ENSMICG00000015978
ENSG00000047365,ARAP2,ENSMICG00000016496
ENSG00000154473,BUB3,ENSMICG00000000469
ENSG00000174564,IL20RB,ENSMICG00000049164
ENSG00000111087,GLI1,ENSMICG00000034549
ENSG00000156411,ATP5MJ,ENSMICG00000047123
ENSG00000129437,KLK14,ENSMICG00000030326
ENSG00000174004,NRROS,ENSMICG00000049545
ENSG00000163659,TIPARP,ENSMICG00000049557
ENSG00000104047,DTWD1,ENSMICG00000032408
ENSG00000142449,FBN3,ENSMICG00000032746
ENSG00000158113,LRRC43,ENSMICG00000001167
ENSG00000121797,CCRL2,ENSMICG00000049543
ENSG00000174206,KICS2,ENSMICG00000008231
ENSG00000196116,TDRD7,ENSMICG00000012642
ENSG00000227345,PARG,ENSMICG00000037678
ENSG00000111276,CDKN1B,ENSMICG00000046815
ENSG00000022976,ZNF839,ENSMICG00000006615
ENSG00000157017,GHRL,ENSMICG00000026776
ENSG00000165675,ENOX2,ENSMICG00000000062
ENSG00000047621,FERRY3,ENSMICG00000011341
ENSG00000163312,HELQ,ENSMICG00000026967
ENSG00000173546,CSPG4,ENSMICG00000007644
ENSG00000241697,TMEFF1,ENSMICG00000005352
ENSG00000186575,NF2,ENSMICG00000017402
ENSG00000111199,TRPV4,ENSMICG00000014505
ENSG00000089737,DDX24,ENSMICG00000008376
ENSG00000177707,NECTIN3,ENSMICG00000049065
ENSG00000189129,PLAC9,ENSMICG00000026495
ENSG00000103495,MAZ,ENSMICG00000030392
ENSG00000118785,SPP1,ENSMICG00000042086
ENSG00000166136,NDUFB8,ENSMICG00000001341
ENSG00000122707,RECK,ENSMICG00000045799
ENSG00000071794,HLTF,ENSMICG00000049468
ENSG00000172350,ABCG4,ENSMICG00000002738
ENSG00000208017,MIR140,ENSMICG00000018551
ENSG00000100784,RPS6KA5,ENSMICG00000005008
ENSG00000180938,ZNF572,ENSMICG00000017483
ENSG00000261236,BOP1,ENSMICG00000015653
ENSG00000137460,FHDC1,ENSMICG00000031284
ENSG00000136877,FPGS,ENSMICG00000005654
ENSG00000110148,CCKBR,ENSMICG00000007249
ENSG00000183346,CABCOCO1,ENSMICG00000010856
ENSG00000143442,POGZ,ENSMICG00000016751
ENSG00000107874,CUEDC2,ENSMICG00000043889
ENSG00000173457,PPP1R14B,ENSMICG00000036134
ENSG00000102317,RBM3,ENSMICG00000047440
ENSG00000134917,ADAMTS8,ENSMICG00000008506
ENSG00000163704,PRRT3,ENSMICG00000038695
ENSG00000229474,PATL2,ENSMICG00000005037
ENSG00000170142,UBE2E1,ENSMICG00000048911
ENSG00000214756,CSKMT,ENSMICG00000038782
ENSG00000127511,SIN3B,ENSMICG00000003468
ENSG00000180988,OR52N2,ENSMICG00000041593
ENSG00000169129,AFAP1L2,ENSMICG00000016249
ENSG00000197136,PCNX3,ENSMICG00000008858
ENSG00000140307,GTF2A2,ENSMICG00000031559
ENSG00000100949,RABGGTA,ENSMICG00000001753
ENSG00000183971,NPW,ENSMICG00000034106
ENSG00000066422,ZBTB11,ENSMICG00000049238
ENSG00000199474,,ENSMICG00000020701
ENSG00000237515,SHISA9,ENSMICG00000047746
ENSG00000094631,HDAC6,ENSMICG00000005955
ENSG00000186153,WWOX,ENSMICG00000029194
ENSG00000114315,HES1,ENSMICG00000049508
ENSG00000164056,SPRY1,ENSMICG00000043333
ENSG00000174748,RPL15,ENSMICG00000000112
ENSG00000109572,CLCN3,ENSMICG00000017306
ENSG00000155330,C16orf87,ENSMICG00000005922
ENSG00000110092,CCND1,ENSMICG00000033113
ENSG00000099381,SETD1A,ENSMICG00000001575
ENSG00000012504,NR1H4,ENSMICG00000013522
ENSG00000171735,CAMTA1,ENSMICG00000002970
ENSG00000034053,APBA2,ENSMICG00000006447
ENSG00000168569,TMEM223,ENSMICG00000046109
ENSG00000173465,ZNRD2,ENSMICG00000008771
ENSG00000166164,BRD7,ENSMICG00000045004
ENSG00000162399,BSND,ENSMICG00000027495
ENSG00000179241,LDLRAD3,ENSMICG00000008590
ENSG00000257365,FNTB,ENSMICG00000013108
ENSG00000205090,TMEM240,ENSMICG00000029887
ENSG00000144730,IL17RD,ENSMICG00000001723
ENSG00000105137,SYDE1,ENSMICG00000047920
ENSG00000260428,SCX,ENSMICG00000032370
ENSG00000203995,ZYG11A,ENSMICG00000009173
ENSG00000186174,BCL9L,ENSMICG00000026399
ENSG00000123933,MXD4,ENSMICG00000047939
ENSG00000070718,AP3M2,ENSMICG00000009218
ENSG00000155252,PI4K2A,ENSMICG00000007703
ENSG00000137692,DCUN1D5,ENSMICG00000006329
ENSG00000162383,SLC1A7,ENSMICG00000009206
ENSG00000161981,SNRNP25,ENSMICG00000036732
ENSG00000181826,RELL1,ENSMICG00000046783
ENSG00000127578,WFIKKN1,ENSMICG00000034843
ENSG00000168826,ZBTB49,ENSMICG00000042304
ENSG00000162006,MSLNL,ENSMICG00000017560
ENSG00000129535,NRL,ENSMICG00000043659
ENSG00000167978,SRRM2,ENSMICG00000046582
ENSG00000084207,GSTP1,ENSMICG00000035404
ENSG00000077150,NFKB2,ENSMICG00000011856
ENSG00000164687,FABP5,ENSMICG00000001311
ENSG00000072110,ACTN1,ENSMICG00000000640
ENSG00000177051,FBXO46,ENSMICG00000028138
ENSG00000145216,FIP1L1,ENSMICG00000008149
ENSG00000007047,MARK4,ENSMICG00000000621
ENSG00000010322,NISCH,ENSMICG00000002831
ENSG00000175329,ISX,ENSMICG00000030744
ENSG00000110237,ARHGEF17,ENSMICG00000016715
ENSG00000186716,BCR,ENSMICG00000015708
ENSG00000201114,Y_RNA,ENSMICG00000048101
ENSG00000143321,HDGF,ENSMICG00000008951
ENSG00000085644,ZNF213,ENSMICG00000009093
ENSG00000188859,FAM78B,ENSMICG00000041877
ENSG00000177238,TRIM72,ENSMICG00000030991
ENSG00000102924,CBLN1,ENSMICG00000032478
ENSG00000162341,TPCN2,ENSMICG00000017867
ENSG00000249961,TERB1,ENSMICG00000005788
ENSG00000094975,SUCO,ENSMICG00000038298
ENSG00000178538,CA8,ENSMICG00000047348
ENSG00000130045,NXNL2,ENSMICG00000045442
ENSG00000077312,SNRPA,ENSMICG00000009766
ENSG00000095321,CRAT,ENSMICG00000005911
ENSG00000147526,TACC1,ENSMICG00000003570
ENSG00000168748,CA7,ENSMICG00000005822
ENSG00000111530,CAND1,ENSMICG00000004211
ENSG00000153789,CIBAR2,ENSMICG00000047164
ENSG00000204231,RXRB,ENSMICG00000000899
ENSG00000066926,FECH,ENSMICG00000003069
ENSG00000157423,HYDIN,ENSMICG00000033742
ENSG00000105246,EBI3,ENSMICG00000042883
ENSG00000129071,MBD4,ENSMICG00000008022
ENSG00000099957,P2RX6,ENSMICG00000047036
ENSG00000105722,ERF,ENSMICG00000004694
ENSG00000185633,NDUFA4L2,ENSMICG00000034473
ENSG00000252552,RNU6-307P,ENSMICG00000047760
ENSG00000159173,TNNI1,ENSMICG00000004497
ENSG00000083814,ZNF671,ENSMICG00000046413
ENSG00000166046,TCP11L2,ENSMICG00000008898
ENSG00000105642,KCNN1,ENSMICG00000000005
ENSG00000136854,STXBP1,ENSMICG00000005600
ENSG00000213079,SCAF8,ENSMICG00000028965
ENSG00000162771,GARIN4,ENSMICG00000037119
ENSG00000123685,BATF3,ENSMICG00000027907
ENSG00000143756,FBXO28,ENSMICG00000034771
ENSG00000211584,SLC48A1,ENSMICG00000040477
ENSG00000144554,FANCD2,ENSMICG00000002340
ENSG00000111679,PTPN6,ENSMICG00000001782
ENSG00000076924,XAB2,ENSMICG00000010546
ENSG00000137500,CCDC90B,ENSMICG00000038111
ENSG00000170113,NIPA1,ENSMICG00000038451
ENSG00000198951,NAGA,ENSMICG00000012620
ENSG00000130396,AFDN,ENSMICG00000003571
ENSG00000138346,DNA2,ENSMICG00000004377
ENSG00000196557,CACNA1H,ENSMICG00000027405
ENSG00000092445,TYRO3,ENSMICG00000015918
ENSG00000162946,DISC1,ENSMICG00000010360
ENSG00000101079,NDRG3,ENSMICG00000045164
ENSG00000172461,FUT9,ENSMICG00000048006
ENSG00000100353,EIF3D,ENSMICG00000012161
ENSG00000112306,RPS12,ENSMICG00000043038
ENSG00000111231,GPN3,ENSMICG00000029292
ENSG00000113441,LNPEP,ENSMICG00000046342
ENSG00000150768,DLAT,ENSMICG00000015865
ENSG00000272325,NUDT3,ENSMICG00000026429
ENSG00000105261,OVOL3,ENSMICG00000010233
ENSG00000262919,CCNQ,ENSMICG00000032354
ENSG00000104889,RNASEH2A,ENSMICG00000016430
ENSG00000091844,RGS17,ENSMICG00000003816
ENSG00000259417,CTXND1,ENSMICG00000044717
ENSG00000077147,TM9SF3,ENSMICG00000010764
ENSG00000186687,LYRM7,ENSMICG00000042590
ENSG00000124802,EEF1E1,ENSMICG00000012636
ENSG00000182544,MFSD5,ENSMICG00000014231
ENSG00000105176,URI1,ENSMICG00000006756
ENSG00000168246,UBTD2,ENSMICG00000037280
ENSG00000100814,CCNB1IP1,ENSMICG00000041696
ENSG00000146414,SHPRH,ENSMICG00000009309
ENSG00000163626,COX18,ENSMICG00000036249
ENSG00000072571,HMMR,ENSMICG00000005137
ENSG00000005893,LAMP2,ENSMICG00000042413
ENSG00000109171,SLAIN2,ENSMICG00000011592
ENSG00000149948,HMGA2,ENSMICG00000029622
ENSG00000140416,TPM1,ENSMICG00000028096
ENSG00000253457,SMIM18,ENSMICG00000042305
ENSG00000157168,NRG1,ENSMICG00000015565
ENSG00000138663,COPS4,ENSMICG00000032901
ENSG00000218891,ZNF579,ENSMICG00000036159
ENSG00000237452,MEIOSIN,ENSMICG00000036620
ENSG00000166913,YWHAB,ENSMICG00000037501
ENSG00000104883,PEX11G,ENSMICG00000013977
ENSG00000111445,RFC5,ENSMICG00000005909
ENSG00000121653,MAPK8IP1,ENSMICG00000014190
ENSG00000124783,SSR1,ENSMICG00000047142
ENSG00000167670,CHAF1A,ENSMICG00000000323
ENSG00000173681,BCLAF3,ENSMICG00000004101
ENSG00000165698,SPACA9,ENSMICG00000010636
ENSG00000109771,LRP2BP,ENSMICG00000010882
ENSG00000114391,RPL24,ENSMICG00000049277
ENSG00000162105,SHANK2,ENSMICG00000035602
ENSG00000148225,WDR31,ENSMICG00000015057
ENSG00000116176,TPSG1,ENSMICG00000045902
ENSG00000131043,AAR2,ENSMICG00000001707
ENSG00000188958,UTS2B,ENSMICG00000049145
ENSG00000138119,MYOF,ENSMICG00000005456
ENSG00000198937,CCDC167,ENSMICG00000003378
ENSG00000131023,LATS1,ENSMICG00000006305
ENSG00000105281,SLC1A5,ENSMICG00000000030
ENSG00000171135,JAGN1,ENSMICG00000048042
ENSG00000075188,NUP37,ENSMICG00000002615
ENSG00000163530,DPPA2,ENSMICG00000049566
ENSG00000005513,SOX8,ENSMICG00000011516
ENSG00000126759,CFP,ENSMICG00000047059
ENSG00000066117,SMARCD1,ENSMICG00000015651
ENSG00000088826,SMOX,ENSMICG00000006861
ENSG00000064666,CNN2,ENSMICG00000013016
ENSG00000112812,PRSS16,ENSMICG00000001179
ENSG00000003096,KLHL13,ENSMICG00000035307
ENSG00000167962,ZNF598,ENSMICG00000012834
ENSG00000100629,CEP128,ENSMICG00000010840
ENSG00000171530,TBCA,ENSMICG00000031776
ENSG00000160097,FNDC5,ENSMICG00000046822
ENSG00000221963,APOL6,ENSMICG00000047265
ENSG00000099994,SUSD2,ENSMICG00000009778
ENSG00000168273,UQCC5,ENSMICG00000042921
ENSG00000123892,RAB38,ENSMICG00000028169
ENSG00000284214,MIR29C,ENSMICG00000019408
ENSG00000284203,MIR29B2,ENSMICG00000019155
ENSG00000144827,ABHD10,ENSMICG00000049167
ENSG00000166507,NDST2,ENSMICG00000008045
ENSG00000164258,NDUFS4,ENSMICG00000041801
ENSG00000254999,BRK1,ENSMICG00000045532
ENSG00000177189,RPS6KA3,ENSMICG00000004112
ENSG00000133422,MORC2,ENSMICG00000008540
ENSG00000213593,TMX2,ENSMICG00000026570
ENSG00000132182,NUP210,ENSMICG00000014165
ENSG00000150756,ATPSCKMT,ENSMICG00000043453
ENSG00000162039,MEIOB,ENSMICG00000011322
ENSG00000116990,MYCL,ENSMICG00000030328
ENSG00000110917,MLEC,ENSMICG00000008695
ENSG00000112218,GPR63,ENSMICG00000048052
ENSG00000130772,MED18,ENSMICG00000006508
ENSG00000123552,USP45,ENSMICG00000013266
ENSG00000134058,CDK7,ENSMICG00000013463
ENSG00000135441,BLOC1S1,ENSMICG00000010878
ENSG00000061656,SPAG4,ENSMICG00000007472
ENSG00000089154,GCN1,ENSMICG00000012479
ENSG00000090013,BLVRB,ENSMICG00000009629
ENSG00000165304,MELK,ENSMICG00000017678
ENSG00000138769,CDKL2,ENSMICG00000031003
ENSG00000009830,POMT2,ENSMICG00000017148
ENSG00000167992,VWCE,ENSMICG00000013662
ENSG00000108039,XPNPEP1,ENSMICG00000006830
ENSG00000166473,PKD1L2,ENSMICG00000011945
ENSG00000109758,HGFAC,ENSMICG00000007634
ENSG00000211452,DIO1,ENSMICG00000014290
ENSG00000140157,NIPA2,ENSMICG00000041893
ENSG00000128274,A4GALT,ENSMICG00000044263
ENSG00000173545,ZNF622,ENSMICG00000010544
ENSG00000204287,HLA-DRA,ENSMICG00000006228
ENSG00000162592,CCDC27,ENSMICG00000013210
ENSG00000169398,PTK2,ENSMICG00000004440
ENSG00000113194,FAF2,ENSMICG00000009955
ENSG00000156097,GPR61,ENSMICG00000016416
ENSG00000118518,RNF146,ENSMICG00000036585
ENSG00000159398,CES5A,ENSMICG00000003829
ENSG00000213186,TRIM59,ENSMICG00000049309
ENSG00000022267,FHL1,ENSMICG00000035670
ENSG00000143258,USP21,ENSMICG00000007253
ENSG00000118420,UBE3D,ENSMICG00000006683
ENSG00000182944,EWSR1,ENSMICG00000028934
ENSG00000182247,UBE2E2,ENSMICG00000049547
ENSG00000109854,HTATIP2,ENSMICG00000037823
ENSG00000145494,NDUFS6,ENSMICG00000014038
ENSG00000196104,SPOCK3,ENSMICG00000009138
ENSG00000161021,MAML1,ENSMICG00000034960
ENSG00000075945,KIFAP3,ENSMICG00000012379
ENSG00000163808,KIF15,ENSMICG00000005582
ENSG00000137331,IER3,ENSMICG00000026480
ENSG00000167645,YIF1B,ENSMICG00000004434
ENSG00000112304,ACOT13,ENSMICG00000000041
ENSG00000113319,RASGRF2,ENSMICG00000016229
ENSG00000134954,ETS1,ENSMICG00000011384
ENSG00000146215,CRIP3,ENSMICG00000008393
ENSG00000133943,DGLUCY,ENSMICG00000011124
ENSG00000137338,PGBD1,ENSMICG00000034507
ENSG00000252357,Y_RNA,ENSMICG00000024193
ENSG00000135835,KIAA1614,ENSMICG00000017558
ENSG00000081248,CACNA1S,ENSMICG00000011685
ENSG00000164430,CGAS,ENSMICG00000046397
ENSG00000113119,TMCO6,ENSMICG00000014064
ENSG00000135503,ACVR1B,ENSMICG00000016804
ENSG00000118523,CCN2,ENSMICG00000029289
ENSG00000156603,MED19,ENSMICG00000004907
ENSG00000143337,TOR1AIP1,ENSMICG00000029943
ENSG00000170903,MSANTD4,ENSMICG00000036595
ENSG00000055208,TAB2,ENSMICG00000027001
ENSG00000177508,IRX3,ENSMICG00000016860
ENSG00000166689,PLEKHA7,ENSMICG00000003710
ENSG00000112365,ZBTB24,ENSMICG00000014485
ENSG00000239555,RN7SL841P,ENSMICG00000031246
ENSG00000113068,PFDN1,ENSMICG00000043564
ENSG00000076716,GPC4,ENSMICG00000015827
ENSG00000124614,RPS10,ENSMICG00000031123
ENSG00000136014,USP44,ENSMICG00000029998
ENSG00000164180,TMEM161B,ENSMICG00000028658
ENSG00000116745,RPE65,ENSMICG00000002782
ENSG00000121406,ZNF549,ENSMICG00000030760
ENSG00000261210,CLEC19A,ENSMICG00000014006
ENSG00000130208,APOC1,ENSMICG00000045015
ENSG00000116147,TNR,ENSMICG00000045123
ENSG00000152219,ARL14EP,ENSMICG00000011547
ENSG00000183943,PRKX,ENSMICG00000002892
ENSG00000175868,CALCB,ENSMICG00000044384
ENSG00000099330,OCEL1,ENSMICG00000045602
ENSG00000198626,RYR2,ENSMICG00000015975
ENSG00000154102,C16orf74,ENSMICG00000009935
ENSG00000110107,PRPF19,ENSMICG00000011236
ENSG00000068366,ACSL4,ENSMICG00000014516
ENSG00000214435,AS3MT,ENSMICG00000012292
ENSG00000167522,ANKRD11,ENSMICG00000032745
ENSG00000151552,QDPR,ENSMICG00000000596
ENSG00000099795,NDUFB7,ENSMICG00000043903
ENSG00000163807,KIAA1143,ENSMICG00000005578
ENSG00000165816,VWA2,ENSMICG00000016230
ENSG00000168394,TAP1,ENSMICG00000015264
ENSG00000105447,GRWD1,ENSMICG00000008894
ENSG00000041802,LSG1,ENSMICG00000049087
ENSG00000113273,ARSB,ENSMICG00000044223
ENSG00000165526,RPUSD4,ENSMICG00000015979
ENSG00000078403,MLLT10,ENSMICG00000009574
ENSG00000170234,PWWP2A,ENSMICG00000003248
ENSG00000105677,TMEM147,ENSMICG00000010909
ENSG00000197345,MRPL21,ENSMICG00000046580
ENSG00000086589,RBM22,ENSMICG00000033712
ENSG00000163377,TAFA4,ENSMICG00000042440
ENSG00000114353,GNAI2,ENSMICG00000016278
ENSG00000150667,FSIP1,ENSMICG00000003185
ENSG00000124920,MYRF,ENSMICG00000013870
ENSG00000217128,FNIP1,ENSMICG00000032728
ENSG00000112578,BYSL,ENSMICG00000011347
ENSG00000069974,RAB27A,ENSMICG00000002622
ENSG00000105371,ICAM4,ENSMICG00000010290
ENSG00000055211,GINM1,ENSMICG00000006295
ENSG00000138821,SLC39A8,ENSMICG00000006095
ENSG00000127445,PIN1,ENSMICG00000031881
ENSG00000124767,GLO1,ENSMICG00000034393
ENSG00000183454,GRIN2A,ENSMICG00000002577
ENSG00000126259,KIRREL2,ENSMICG00000010091
ENSG00000127334,DYRK2,ENSMICG00000035325
ENSG00000196814,MVB12B,ENSMICG00000010281
ENSG00000163666,HESX1,ENSMICG00000010826
ENSG00000137404,NRM,ENSMICG00000014861
ENSG00000162753,SLC9C2,ENSMICG00000002937
ENSG00000206557,TRIM71,ENSMICG00000049091
ENSG00000111206,FOXM1,ENSMICG00000000100
