ensembl_gene_id,chromosome,start_position,arm,chr_arm
ENSG00000125968,20,31573014,q,20q
ENSG00000071537,14,81471547,q,14q
ENSG00000108375,17,58353676,q,17q
ENSG00000124160,20,46060985,q,20q
ENSG00000100311,22,39223359,q,22q
ENSG00000105696,19,18607430,p,19p
ENSG00000172171,17,30897336,q,17q
ENSG00000149926,16,30024426,p,16p
ENSG00000100028,22,24555957,q,22q
ENSG00000103978,15,42210447,q,15q
ENSG00000005884,17,50055968,q,17q
ENSG00000109832,11,125903348,q,11q
ENSG00000169592,16,29995715,p,16p
ENSG00000183891,2,19896631,p,2p
ENSG00000100300,22,43151077,q,22q
ENSG00000243667,2,68122936,p,2p
ENSG00000175221,19,867630,p,19p
ENSG00000167588,12,50103982,q,12q
ENSG00000180900,8,143790920,q,8q
ENSG00000127022,5,179678628,q,5q
ENSG00000185985,X,145817819,q,Xq
ENSG00000001629,7,92245973,q,7q
ENSG00000157131,1,56854768,p,1p
ENSG00000229453,3,48306842,p,3p
ENSG00000147255,X,131273506,q,Xq
ENSG00000153107,2,111611639,q,2q
ENSG00000042088,14,89954939,q,14q
ENSG00000090020,1,27098809,p,1p
ENSG00000120253,6,149724315,q,6q
ENSG00000106341,7,31687215,p,7p
ENSG00000100294,22,43132209,q,22q
ENSG00000188026,12,123470054,q,12q
ENSG00000050344,7,26152190,p,7p
ENSG00000149564,11,124752583,q,11q
ENSG00000198089,22,31488688,q,22q
ENSG00000127922,7,96481626,q,7q
ENSG00000141522,17,81867719,q,17q
ENSG00000103316,16,21238874,p,16p
ENSG00000159251,15,34790107,q,15q
ENSG00000114126,3,141944428,q,3q
ENSG00000089220,12,118136071,q,12q
ENSG00000110048,11,59574398,q,11q
ENSG00000107317,9,136975053,q,9q
ENSG00000249853,6,114055093,q,6q
ENSG00000105926,7,24572936,p,7p
ENSG00000139567,12,51906908,q,12q
ENSG00000143851,1,202147012,q,1q
ENSG00000130347,6,106570771,q,6q
ENSG00000127586,16,788046,p,16p
ENSG00000151729,4,185143233,q,4q
ENSG00000197798,11,126211687,q,11q
ENSG00000158691,6,28378821,p,6p
ENSG00000062524,15,41503634,q,15q
ENSG00000110876,12,108620413,q,12q
ENSG00000137411,6,30914205,p,6p
ENSG00000061794,12,27710801,p,12p
ENSG00000145287,4,83059493,q,4q
ENSG00000198887,9,70258270,q,9q
ENSG00000122884,10,73005811,q,10q
ENSG00000130811,19,10115010,p,19p
ENSG00000114904,3,52708444,p,3p
ENSG00000125398,17,72121020,q,17q
ENSG00000275023,17,38705273,q,17q
ENSG00000110811,12,6828381,p,12p
ENSG00000178381,7,1151903,p,7p
ENSG00000271601,1,145933423,q,1q
ENSG00000091583,17,66211595,q,17q
ENSG00000165156,8,123248451,q,8q
ENSG00000183513,2,98598242,q,2q
ENSG00000123080,1,50960745,p,1p
ENSG00000163795,2,27377235,p,2p
ENSG00000145365,4,112272968,q,4q
ENSG00000205309,17,17303331,p,17p
ENSG00000164117,4,174236658,q,4q
ENSG00000104522,8,143612617,q,8q
ENSG00000108798,17,49210411,q,17q
ENSG00000198919,3,108589480,q,3q
ENSG00000272031,1,145959441,q,1q
ENSG00000143162,1,167529117,q,1q
ENSG00000103888,15,80779343,q,15q
ENSG00000028203,12,95217746,q,12q
ENSG00000188732,7,23680114,p,7p
ENSG00000079616,16,29790718,p,16p
ENSG00000198492,1,28736621,p,1p
ENSG00000196235,19,39436156,q,19q
ENSG00000205436,14,103094538,q,14q
ENSG00000143153,1,169105697,q,1q
ENSG00000189159,17,75135248,q,17q
ENSG00000170779,14,105008533,q,14q
ENSG00000100485,14,50117130,q,14q
ENSG00000184205,X,53082326,p,Xp
ENSG00000174080,11,66563463,q,11q
ENSG00000126545,4,69931068,q,4q
ENSG00000136754,10,26745942,p,10p
ENSG00000070366,17,2059839,p,17p
ENSG00000147364,8,406428,p,8p
ENSG00000122643,7,33014113,p,7p
ENSG00000050555,9,131009149,q,9q
ENSG00000113407,5,33440696,p,5p
ENSG00000166233,15,72474308,q,15q
ENSG00000171488,1,89632707,p,1p
ENSG00000134258,1,117143587,p,1p
ENSG00000101882,X,119920672,q,Xq
ENSG00000161996,16,649287,p,16p
ENSG00000117069,1,76867447,p,1p
ENSG00000178605,X,303346,p,Xp
ENSG00000166750,17,35243043,q,17q
ENSG00000129187,4,182890060,q,4q
ENSG00000184313,1,54641754,p,1p
ENSG00000074755,17,4004445,p,17p
ENSG00000130958,9,96313444,q,9q
ENSG00000185055,7,105565120,q,7q
ENSG00000094841,X,75156388,q,Xq
ENSG00000169047,2,226731312,q,2q
ENSG00000180535,7,98211439,q,7q
ENSG00000075292,2,71276537,p,2p
ENSG00000164715,7,98106860,q,7q
ENSG00000100614,14,60245752,q,14q
ENSG00000132000,19,13931183,p,19p
ENSG00000069869,15,55826917,q,15q
ENSG00000213719,6,31730581,p,6p
ENSG00000135185,7,87196158,q,7q
ENSG00000063438,5,320682,p,5p
ENSG00000123297,12,57782731,q,12q
ENSG00000129353,19,10602457,p,19p
ENSG00000106443,7,10973336,p,7p
ENSG00000167182,17,47896150,q,17q
ENSG00000182934,11,126262912,q,11q
ENSG00000182872,X,47144284,p,Xp
ENSG00000164078,3,49886902,p,3p
ENSG00000196150,8,144876497,q,8q
ENSG00000019582,5,150401637,q,5q
ENSG00000183615,1,32247222,p,1p
ENSG00000107295,9,17579066,p,9p
ENSG00000116661,1,11637018,p,1p
ENSG00000120068,17,48611377,q,17q
ENSG00000109466,4,165207561,q,4q
ENSG00000132141,17,34927859,q,17q
ENSG00000130714,9,131502789,q,9q
ENSG00000122644,7,12686602,p,7p
ENSG00000187730,1,2019329,p,1p
ENSG00000198742,7,99027435,q,7q
ENSG00000110841,12,27523431,p,12p
ENSG00000205765,5,41904188,p,5p
ENSG00000055044,2,202265725,q,2q
ENSG00000189367,6,127438406,q,6q
ENSG00000103260,16,715118,p,16p
ENSG00000166199,11,43880811,p,11p
ENSG00000145916,5,178129068,q,5q
ENSG00000162367,1,47216290,p,1p
ENSG00000166482,17,19383442,p,17p
ENSG00000267795,16,4788397,p,16p
ENSG00000091831,6,151651284,q,6q
ENSG00000221983,19,18571730,p,19p
ENSG00000143365,1,151806071,q,1q
ENSG00000167186,16,19067614,p,16p
ENSG00000163322,4,83459517,q,4q
ENSG00000082996,3,149809445,q,3q
ENSG00000173805,17,41717742,q,17q
ENSG00000170786,8,56300005,q,8q
ENSG00000120899,8,27311456,p,8p
ENSG00000103035,16,74296809,q,16q
ENSG00000161921,17,4733533,p,17p
ENSG00000089916,14,76151916,q,14q
ENSG00000214022,7,150368071,q,7q
ENSG00000161920,17,4731428,p,17p
ENSG00000112473,6,33200305,p,6p
ENSG00000155011,4,106921802,q,4q
ENSG00000167131,17,44899142,q,17q
ENSG00000167005,16,56429133,q,16q
ENSG00000132321,2,236324147,q,2q
ENSG00000006453,7,98291648,q,7q
ENSG00000127419,4,932168,p,4p
ENSG00000162409,1,56645314,p,1p
ENSG00000006695,17,14069490,p,17p
ENSG00000196586,6,75749175,q,6q
ENSG00000132603,16,69337996,q,16q
ENSG00000152315,14,90061994,q,14q
ENSG00000072415,14,67240713,q,14q
ENSG00000009724,1,11022009,p,1p
ENSG00000122257,16,24537693,p,16p
ENSG00000020577,14,54566117,q,14q
ENSG00000007171,17,27756766,q,17q
ENSG00000122512,7,5970925,p,7p
ENSG00000116690,1,186296270,q,1q
ENSG00000188760,2,219543130,q,2q
ENSG00000123989,2,219538949,q,2q
ENSG00000131943,19,29698937,q,19q
ENSG00000211460,2,121737103,q,2q
ENSG00000183856,1,156525405,q,1q
ENSG00000176454,15,34358633,q,15q
ENSG00000164403,5,132822141,q,5q
ENSG00000186469,14,51826195,q,14q
ENSG00000189362,2,190504338,q,2q
ENSG00000138741,4,121874481,q,4q
ENSG00000123815,19,40691514,q,19q
ENSG00000119402,9,120751978,q,9q
ENSG00000168887,2,85605254,p,2p
ENSG00000168124,16,3188204,p,16p
ENSG00000086848,11,111782195,q,11q
ENSG00000151929,10,119650879,q,10q
ENSG00000125107,16,58519951,q,16q
ENSG00000140543,15,88494440,q,15q
ENSG00000171863,2,3575198,p,2p
ENSG00000204179,10,46911396,q,10q
ENSG00000066185,1,42430329,p,1p
ENSG00000139990,14,69050881,q,14q
ENSG00000163534,1,157792249,q,1q
ENSG00000154262,17,69074255,q,17q
ENSG00000140398,15,75346878,q,15q
ENSG00000147050,X,44873130,p,Xp
ENSG00000145388,4,118685387,q,4q
ENSG00000196923,5,177483393,q,5q
ENSG00000143514,1,223779893,q,1q
ENSG00000183576,14,99395061,q,14q
ENSG00000164342,4,186068911,q,4q
ENSG00000118816,4,77047155,q,4q
ENSG00000149591,11,117197509,q,11q
ENSG00000163053,2,230034974,q,2q
ENSG00000085449,2,223855716,q,2q
ENSG00000158315,1,38885807,p,1p
ENSG00000131482,17,42900797,q,17q
ENSG00000142599,1,8352397,p,1p
ENSG00000180979,15,42537820,q,15q
ENSG00000172059,2,10042849,p,2p
ENSG00000176658,17,32492522,q,17q
ENSG00000178750,3,94012043,q,3q
ENSG00000168769,4,105145875,q,4q
ENSG00000134152,15,34140365,q,15q
ENSG00000107105,9,23690099,p,9p
ENSG00000143882,2,10721100,p,2p
ENSG00000168297,3,58332686,p,3p
ENSG00000204356,6,31952087,p,6p
ENSG00000106077,7,73736091,q,7q
ENSG00000189221,X,43654907,p,Xp
ENSG00000109339,4,85990007,q,4q
ENSG00000120509,X,70281118,q,Xq
ENSG00000162728,1,160081501,q,1q
ENSG00000100852,14,32075794,q,14q
ENSG00000105974,7,116524994,q,7q
ENSG00000116882,1,119368727,p,1p
ENSG00000088205,2,117814673,q,2q
ENSG00000138134,10,88879380,q,10q
ENSG00000062582,7,43866557,p,7p
ENSG00000087884,11,77821100,q,11q
ENSG00000004059,7,127588370,q,7q
ENSG00000151413,14,31489956,q,14q
ENSG00000106701,9,105447796,q,9q
ENSG00000046651,X,13734675,p,Xp
ENSG00000069956,15,51952106,q,15q
ENSG00000168591,17,44186966,q,17q
ENSG00000166166,14,103521582,q,14q
ENSG00000167094,9,127716079,q,9q
ENSG00000152779,10,89430174,q,10q
ENSG00000106477,7,130393771,q,7q
ENSG00000028528,15,64094123,q,15q
ENSG00000156381,14,102501767,q,14q
ENSG00000144120,2,119679137,q,2q
ENSG00000137073,9,33921691,p,9p
ENSG00000127774,17,3668812,p,17p
ENSG00000174326,17,7041621,p,17p
ENSG00000172954,2,30447221,p,2p
ENSG00000181192,10,12068926,p,10p
ENSG00000165457,11,72216601,q,11q
ENSG00000165379,14,41606733,q,14q
ENSG00000184708,22,31436977,q,22q
ENSG00000175866,17,81035122,q,17q
ENSG00000178096,1,149887890,q,1q
ENSG00000166165,14,103519660,q,14q
ENSG00000102109,X,48831088,p,Xp
ENSG00000117501,1,170935429,q,1q
ENSG00000204438,6,31661228,p,6p
ENSG00000013619,X,150361422,q,Xq
ENSG00000173212,1,116111399,p,1p
ENSG00000102054,X,16839283,p,Xp
ENSG00000143473,1,210676823,q,1q
ENSG00000129460,14,23469679,q,14q
ENSG00000113391,5,93615442,q,5q
ENSG00000102858,16,4616493,p,16p
ENSG00000082258,2,134918235,q,2q
ENSG00000075131,15,66336191,q,15q
ENSG00000146576,7,6589978,p,7p
ENSG00000198315,6,28141732,p,6p
ENSG00000110713,11,3671083,p,11p
ENSG00000092020,14,35085467,q,14q
ENSG00000187257,7,77696459,q,7q
ENSG00000156017,9,74980790,q,9q
ENSG00000105695,19,35291647,q,19q
ENSG00000118004,2,3592791,p,2p
ENSG00000231925,6,33299694,p,6p
ENSG00000106355,7,32485338,p,7p
ENSG00000128849,15,57375967,q,15q
ENSG00000113070,5,140332843,q,5q
ENSG00000173915,10,103388991,q,10q
ENSG00000169230,5,177303790,q,5q
ENSG00000174502,1,205913048,q,1q
ENSG00000269335,X,154541179,q,Xq
ENSG00000048052,7,18086949,p,7p
ENSG00000152700,5,134601149,q,5q
ENSG00000133935,14,75649791,q,14q
ENSG00000050628,1,70852353,p,1p
ENSG00000140044,14,75427716,q,14q
ENSG00000134452,10,5890203,p,10p
ENSG00000159445,1,151870866,q,1q
ENSG00000087301,14,52429472,q,14q
ENSG00000065609,6,83552880,q,6q
ENSG00000159588,1,45620044,p,1p
ENSG00000167565,19,40440642,q,19q
ENSG00000090554,19,49474150,q,19q
ENSG00000144644,3,30726197,p,3p
ENSG00000026751,1,160739057,q,1q
ENSG00000184845,5,175440027,q,5q
ENSG00000113430,5,1877413,p,5p
ENSG00000161202,3,184155159,q,3q
ENSG00000132581,17,28648346,q,17q
ENSG00000074696,15,65530418,q,15q
ENSG00000145861,5,160347754,q,5q
ENSG00000092094,14,20446401,q,14q
ENSG00000113552,5,141991749,q,5q
ENSG00000126860,17,31316410,q,17q
ENSG00000134532,12,23529504,p,12p
ENSG00000168411,16,74621393,q,16q
ENSG00000186205,1,220786352,q,1q
ENSG00000065325,17,9822206,p,17p
ENSG00000169679,2,110636333,q,2q
ENSG00000137941,1,83865024,p,1p
ENSG00000185070,14,85530017,q,14q
ENSG00000100823,14,20454525,q,14q
ENSG00000161940,17,7023050,p,17p
ENSG00000103037,16,58515479,q,16q
ENSG00000129951,19,812487,p,19p
ENSG00000198146,15,34978341,q,15q
ENSG00000147573,8,66126896,q,8q
ENSG00000141519,17,80036632,q,17q
ENSG00000167515,16,88856220,q,16q
ENSG00000076356,1,208022242,q,1q
ENSG00000124299,19,33386950,q,19q
ENSG00000134982,5,112707498,q,5q
ENSG00000163527,3,31532521,p,3p
ENSG00000103335,16,88715338,q,16q
ENSG00000154975,17,51630313,q,17q
ENSG00000106399,7,7634843,p,7p
ENSG00000113140,5,151661096,q,5q
ENSG00000106624,7,44104295,p,7p
ENSG00000165078,8,67422038,q,8q
ENSG00000165168,X,37780018,p,Xp
ENSG00000102383,X,75368427,q,Xq
ENSG00000170323,8,81477651,q,8q
ENSG00000154451,1,89256189,p,1p
ENSG00000183655,15,85759326,q,15q
ENSG00000104365,8,42271302,p,8p
ENSG00000140598,15,82130206,q,15q
ENSG00000102934,16,57248547,q,16q
ENSG00000167723,17,3510502,p,17p
ENSG00000131381,3,15068571,p,3p
ENSG00000153406,16,4461684,p,16p
ENSG00000102003,X,49187807,p,Xp
ENSG00000168907,15,42139034,q,15q
ENSG00000153904,1,85318481,p,1p
ENSG00000136824,9,104093695,q,9q
ENSG00000122145,X,80014753,q,Xq
ENSG00000078304,14,101761682,q,14q
ENSG00000179902,1,109105951,p,1p
ENSG00000185825,X,153698006,q,Xq
ENSG00000107669,10,121709393,q,10q
ENSG00000143614,1,153789030,q,1q
ENSG00000135250,7,105110704,q,7q
ENSG00000118971,12,4269771,p,12p
ENSG00000074071,16,1771890,p,16p
ENSG00000187164,10,116881477,q,10q
ENSG00000184697,16,3014705,p,16p
ENSG00000110931,12,121237675,q,12q
ENSG00000171241,16,46578591,q,16q
ENSG00000163492,2,178829757,q,2q
ENSG00000225968,7,1665745,p,7p
ENSG00000118855,3,158732198,q,3q
ENSG00000075142,7,88205115,q,7q
ENSG00000163485,1,203090654,q,1q
ENSG00000115368,2,189441429,q,2q
ENSG00000140465,15,74719542,q,15q
ENSG00000132688,1,156668763,q,1q
ENSG00000161011,5,179806398,q,5q
ENSG00000143110,1,111473792,p,1p
ENSG00000188603,16,28474111,p,16p
ENSG00000189319,10,124619292,q,10q
ENSG00000273706,17,36936784,q,17q
ENSG00000155659,X,66021738,q,Xq
ENSG00000198892,1,201888679,q,1q
ENSG00000055950,10,100969458,q,10q
ENSG00000133027,17,17505561,p,17p
ENSG00000020129,1,35557456,p,1p
ENSG00000126804,14,64502152,q,14q
ENSG00000104936,19,45769709,q,19q
ENSG00000138592,15,50424372,q,15q
ENSG00000241258,7,66114604,q,7q
ENSG00000204161,10,49154725,q,10q
ENSG00000089775,14,64449106,q,14q
ENSG00000023318,9,99979185,q,9q
ENSG00000114520,3,125446644,q,3q
ENSG00000169895,X,16719545,p,Xp
ENSG00000164916,7,4682295,p,7p
ENSG00000143183,1,165724293,q,1q
ENSG00000152284,2,85133392,p,2p
ENSG00000188725,5,61157704,q,5q
ENSG00000095627,10,114179270,q,10q
ENSG00000106028,7,141737456,q,7q
ENSG00000185024,14,105209277,q,14q
ENSG00000169733,17,82047902,q,17q
ENSG00000113721,5,150113839,q,5q
ENSG00000011422,19,43646095,q,19q
ENSG00000107371,9,37759234,p,9p
ENSG00000151892,10,116056925,q,10q
ENSG00000068784,2,45388679,p,2p
ENSG00000084073,1,40258041,p,1p
ENSG00000135063,9,69324567,q,9q
ENSG00000104524,8,143603210,q,8q
ENSG00000133028,17,10672474,p,17p
ENSG00000089820,X,153907367,q,Xq
ENSG00000163491,3,27106484,p,3p
ENSG00000095209,9,105694519,q,9q
ENSG00000162961,2,31867809,p,2p
ENSG00000163431,1,201896456,q,1q
ENSG00000047249,8,53715543,q,8q
ENSG00000185862,17,31303770,q,17q
ENSG00000177807,1,159998651,q,1q
ENSG00000171431,17,40874934,q,17q
ENSG00000106785,9,98068968,q,9q
ENSG00000180787,17,5078467,p,17p
ENSG00000049089,1,40300487,p,1p
ENSG00000131477,17,42758447,q,17q
ENSG00000107821,10,101061171,q,10q
ENSG00000151665,2,46580937,p,2p
ENSG00000130165,19,11551147,p,19p
ENSG00000174944,3,151212115,q,3q
ENSG00000107551,10,44959407,q,10q
ENSG00000095380,9,98056674,q,9q
ENSG00000088538,3,50674927,p,3p
ENSG00000110756,11,18278668,p,11p
ENSG00000119878,2,46616416,p,2p
ENSG00000130204,19,44890569,q,19q
ENSG00000166529,7,100049772,q,7q
ENSG00000169599,2,69396113,p,2p
ENSG00000170681,9,100578033,q,9q
ENSG00000275410,17,37686431,q,17q
ENSG00000066923,7,100177563,q,7q
ENSG00000138496,3,122527910,q,3q
ENSG00000138185,10,95711779,q,10q
ENSG00000132359,17,2755705,p,17p
ENSG00000106733,9,75060573,q,9q
ENSG00000120341,1,177923956,q,1q
ENSG00000184887,14,105248533,q,14q
ENSG00000160951,19,14472466,p,19p
ENSG00000122085,2,241072169,q,2q
ENSG00000130734,19,10543533,p,19p
ENSG00000133961,14,73274146,q,14q
ENSG00000171643,5,76850001,q,5q
ENSG00000101986,X,153724495,q,Xq
ENSG00000172244,5,43486709,p,5p
ENSG00000165507,10,44970981,q,10q
ENSG00000165568,10,4786629,p,10p
ENSG00000157510,5,149271823,q,5q
ENSG00000023171,11,123358251,q,11q
ENSG00000067445,X,54920462,p,Xp
ENSG00000108306,17,39252663,q,17q
ENSG00000151575,15,56243971,q,15q
ENSG00000129990,19,55171196,q,19q
ENSG00000146700,7,76389017,q,7q
ENSG00000148481,10,15778170,p,10p
ENSG00000153044,5,69189542,q,5q
ENSG00000138587,15,56421544,q,15q
ENSG00000122783,7,135092363,q,7q
ENSG00000012822,12,53708517,q,12q
ENSG00000253304,1,29119429,p,1p
ENSG00000166819,15,89664365,q,15q
ENSG00000171992,5,150601080,q,5q
ENSG00000180098,1,28553001,p,1p
ENSG00000166167,10,101354033,q,10q
ENSG00000132846,5,77072072,q,5q
ENSG00000160570,19,42198593,q,19q
ENSG00000159784,7,143353400,q,7q
ENSG00000113594,5,38474668,p,5p
ENSG00000073861,17,47733236,q,17q
ENSG00000198929,1,162069691,q,1q
ENSG00000161653,17,44004581,q,17q
ENSG00000169251,3,161104681,q,3q
ENSG00000138614,15,65578753,q,15q
ENSG00000128011,19,39306566,q,19q
ENSG00000125648,19,6436079,p,19p
ENSG00000183742,7,20134655,p,7p
ENSG00000276231,17,8802722,p,17p
ENSG00000134193,1,119794017,p,1p
ENSG00000115540,2,197515571,q,2q
ENSG00000134183,1,109601407,p,1p
ENSG00000050327,7,144355288,q,7q
ENSG00000062725,17,60443158,q,17q
ENSG00000186994,19,8322582,p,19p
ENSG00000221914,8,26291508,p,8p
ENSG00000198478,6,79537185,q,6q
ENSG00000134248,1,110401249,p,1p
ENSG00000112339,6,134960378,q,6q
ENSG00000162772,1,212565334,q,1q
ENSG00000156521,10,70137981,q,10q
ENSG00000062194,5,57173821,q,5q
ENSG00000156510,10,69220292,q,10q
ENSG00000141040,17,16546954,p,17p
ENSG00000213413,7,100218241,q,7q
ENSG00000185518,15,91099869,q,15q
ENSG00000142677,1,24119771,p,1p
ENSG00000179133,10,23202696,p,10p
ENSG00000057757,1,23778393,p,1p
ENSG00000158457,7,129144690,q,7q
ENSG00000260314,10,17809014,p,10p
ENSG00000115128,2,24067579,p,2p
ENSG00000197106,1,110150494,p,1p
ENSG00000161647,17,43800799,q,17q
ENSG00000042429,11,93784227,q,11q
ENSG00000213064,1,168225938,q,1q
ENSG00000185674,2,99242169,q,2q
ENSG00000106605,7,43758009,p,7p
ENSG00000159374,2,74557883,p,2p
ENSG00000122224,1,160796074,q,1q
ENSG00000035681,8,58583504,q,8q
ENSG00000159322,15,72751294,q,15q
ENSG00000128482,17,19410959,p,17p
ENSG00000132394,3,128153433,q,3q
ENSG00000186591,7,129830732,q,7q
ENSG00000105409,19,41966582,q,19q
ENSG00000185787,15,78810487,q,15q
ENSG00000138448,2,186590010,q,2q
ENSG00000143603,1,154697455,q,1q
ENSG00000087365,11,66050729,q,11q
ENSG00000147155,X,48521089,p,Xp
ENSG00000099282,10,69451150,q,10q
ENSG00000169255,3,161083612,q,3q
ENSG00000106123,7,142854930,q,7q
ENSG00000118729,1,115698038,p,1p
ENSG00000198223,X,1268779,p,Xp
ENSG00000117601,1,173903519,q,1q
ENSG00000005102,17,43640389,q,17q
ENSG00000184831,X,23833353,p,Xp
ENSG00000109089,17,74987583,q,17q
ENSG00000141560,17,82716706,q,17q
ENSG00000248485,1,161258136,q,1q
ENSG00000157911,1,2403964,p,1p
ENSG00000165061,8,40530590,p,8p
ENSG00000167363,17,82735603,q,17q
ENSG00000013588,12,12890782,p,12p
ENSG00000117560,1,172659102,q,1q
ENSG00000131558,7,133253071,q,7q
ENSG00000180879,X,153793516,q,Xq
ENSG00000152465,10,15102584,p,10p
ENSG00000010818,6,142751467,q,6q
ENSG00000021852,1,56929099,p,1p
ENSG00000139218,12,45919131,q,12q
ENSG00000155189,8,6708341,p,8p
ENSG00000132510,17,7834193,p,17p
ENSG00000049249,1,7915871,p,1p
ENSG00000233927,19,8320900,p,19p
ENSG00000137571,8,69667041,q,8q
ENSG00000155906,6,151398898,q,6q
ENSG00000147383,X,152830967,q,Xq
ENSG00000185860,1,162824458,q,1q
ENSG00000171051,19,51745172,q,19q
ENSG00000005007,19,18831905,p,19p
ENSG00000124523,6,13574210,p,6p
ENSG00000139180,12,4649095,p,12p
ENSG00000198915,10,43194533,q,10q
ENSG00000164754,8,116845934,q,8q
ENSG00000136449,17,50508409,q,17q
ENSG00000105929,7,138706289,q,7q
ENSG00000105376,19,10289952,p,19p
ENSG00000130956,9,96450160,q,9q
ENSG00000162426,1,8318104,p,1p
ENSG00000095637,10,95311390,q,10q
ENSG00000126767,X,47631621,p,Xp
ENSG00000147471,8,37762585,p,8p
ENSG00000127129,1,41478774,p,1p
ENSG00000131469,17,42998273,q,17q
ENSG00000136908,9,127935090,q,9q
ENSG00000096092,6,52671072,p,6p
ENSG00000117362,1,150265399,q,1q
ENSG00000137857,15,45129468,q,15q
ENSG00000174547,11,66435075,q,11q
ENSG00000139537,12,48904110,q,12q
ENSG00000112640,6,42984538,p,6p
ENSG00000101955,X,38149336,p,Xp
ENSG00000196363,9,134134346,q,9q
ENSG00000239672,17,51152949,q,17q
ENSG00000174437,12,110280669,q,12q
ENSG00000066382,11,30384493,p,11p
ENSG00000119778,2,23748664,p,2p
ENSG00000187037,7,37683721,p,7p
ENSG00000102024,X,115560928,q,Xq
ENSG00000162391,1,54609178,p,1p
ENSG00000071564,19,1609291,p,19p
ENSG00000188404,1,169690665,q,1q
ENSG00000146918,7,158628224,q,7q
ENSG00000178966,9,83980355,q,9q
ENSG00000147416,8,20197381,p,8p
ENSG00000154146,11,124739939,q,11q
ENSG00000108298,17,39200283,q,17q
ENSG00000143653,1,246724064,q,1q
ENSG00000137760,11,107502727,q,11q
ENSG00000148334,9,128120693,q,9q
ENSG00000135900,2,223957403,q,2q
ENSG00000153012,4,24998847,p,4p
ENSG00000135439,12,57723761,q,12q
ENSG00000135972,2,105038025,q,2q
ENSG00000150627,4,176065840,q,4q
ENSG00000157106,16,18804860,p,16p
ENSG00000147642,8,109573978,q,8q
ENSG00000177105,11,3826978,p,11p
ENSG00000142675,1,26177476,p,1p
ENSG00000184557,17,78356778,q,17q
ENSG00000142102,11,289095,p,11p
ENSG00000186665,17,67991099,q,17q
ENSG00000139631,12,53157663,q,12q
ENSG00000174231,17,1650624,p,17p
ENSG00000113758,5,177456607,q,5q
ENSG00000100767,14,73236338,q,14q
ENSG00000080345,2,151409883,q,2q
ENSG00000140557,15,92393881,q,15q
ENSG00000138802,4,109433602,q,4q
ENSG00000130595,11,1919456,p,11p
ENSG00000137843,15,40217428,q,15q
ENSG00000068001,3,50315845,p,3p
ENSG00000147872,9,19108375,p,9p
ENSG00000114248,3,169837917,q,3q
ENSG00000073578,5,218274,p,5p
ENSG00000069329,16,46656132,q,16q
ENSG00000121542,3,123201859,q,3q
ENSG00000117090,1,160608100,q,1q
ENSG00000269113,1,47760528,p,1p
ENSG00000187735,8,53966552,q,8q
ENSG00000137965,1,78647078,p,1p
ENSG00000165548,14,77116568,q,14q
ENSG00000181885,17,7259347,p,17p
ENSG00000163539,3,33496187,p,3p
ENSG00000117174,1,85649417,p,1p
ENSG00000140254,15,45117364,q,15q
ENSG00000162551,1,21509397,p,1p
ENSG00000141034,17,18039408,p,17p
ENSG00000100889,14,24094053,q,14q
ENSG00000107263,9,131576758,q,9q
ENSG00000137200,6,37433094,p,6p
ENSG00000121005,8,74984502,q,8q
ENSG00000165704,X,134460155,q,Xq
ENSG00000174652,19,9412424,p,19p
ENSG00000256525,17,64477781,q,17q
ENSG00000140848,16,57092549,q,16q
ENSG00000143340,1,179743291,q,1q
ENSG00000154511,1,92832737,p,1p
ENSG00000114978,2,74152528,p,2p
ENSG00000184368,X,20006713,p,Xp
ENSG00000143195,1,166895711,q,1q
ENSG00000258315,17,7014495,p,17p
ENSG00000240857,2,18554723,p,2p
ENSG00000152944,12,27022546,p,12p
ENSG00000135317,6,85504776,q,6q
ENSG00000143971,2,67397322,p,2p
ENSG00000158987,5,131423921,q,5q
ENSG00000196505,1,117863485,p,1p
ENSG00000177303,17,75500261,q,17q
ENSG00000198554,14,54938949,q,14q
ENSG00000104825,19,38899700,q,19q
